x utau delta99 delta* theta beta Ue Reth 
1.91748047e+03 2.35777273e-02 6.81718812e+01 1.63142407e+01 1.03727703e+01 9.71885384e-01 6.52195936e-01 3.04428540e+03
1.91894531e+03 2.35723032e-02 6.82172210e+01 1.63225392e+01 1.03785681e+01 9.71507173e-01 6.52116964e-01 3.04561815e+03
1.92041016e+03 2.35672845e-02 6.82626741e+01 1.63308620e+01 1.03843798e+01 9.71051081e-01 6.52038451e-01 3.04695671e+03
1.92187500e+03 2.35625833e-02 6.83084383e+01 1.63392234e+01 1.03902141e+01 9.70581281e-01 6.51960576e-01 3.04830449e+03
1.92333984e+03 2.35572819e-02 6.83545200e+01 1.63476257e+01 1.03960723e+01 9.70209308e-01 6.51883363e-01 3.04966195e+03
1.92480469e+03 2.35510627e-02 6.84007652e+01 1.63560595e+01 1.04019490e+01 9.69985351e-01 6.51806699e-01 3.05102703e+03
1.92626953e+03 2.35444801e-02 6.84470337e+01 1.63645155e+01 1.04078399e+01 9.69865084e-01 6.51730466e-01 3.05239786e+03
1.92773438e+03 2.35385461e-02 6.84932187e+01 1.63729862e+01 1.04137413e+01 9.69688554e-01 6.51654569e-01 3.05377295e+03
1.92919922e+03 2.35335217e-02 6.85392972e+01 1.63814727e+01 1.04196534e+01 9.69353862e-01 6.51579017e-01 3.05515238e+03
1.93066406e+03 2.35288755e-02 6.85852567e+01 1.63899767e+01 1.04255760e+01 9.68939786e-01 6.51503833e-01 3.05653623e+03
1.93212891e+03 2.35244765e-02 6.86309897e+01 1.63984903e+01 1.04315041e+01 9.68518969e-01 6.51428913e-01 3.05792251e+03
1.93359375e+03 2.35203759e-02 6.86763108e+01 1.64069984e+01 1.04374293e+01 9.68108951e-01 6.51354077e-01 3.05930796e+03
1.93505859e+03 2.35168675e-02 6.87210295e+01 1.64154849e+01 1.04433422e+01 9.67799525e-01 6.51279122e-01 3.06068884e+03
1.93652344e+03 2.35139432e-02 6.87662997e+01 1.64299326e+01 1.04551312e+01 9.69040822e-01 6.51205244e-01 3.06379632e+03
1.93798828e+03 2.35110875e-02 6.88125794e+01 1.64382392e+01 1.04609537e+01 9.68805672e-01 6.51127786e-01 3.06513793e+03
1.93945312e+03 2.35084500e-02 6.88584147e+01 1.64465364e+01 1.04667700e+01 9.68452540e-01 6.51050358e-01 3.06647745e+03
1.94091797e+03 2.35064847e-02 6.89039032e+01 1.64548317e+01 1.04725841e+01 9.67933015e-01 6.50973050e-01 3.06781651e+03
1.94238281e+03 2.35050532e-02 6.89491054e+01 1.64631331e+01 1.04784004e+01 9.67242783e-01 6.50895957e-01 3.06915679e+03
1.94384766e+03 2.35034997e-02 6.89940691e+01 1.64714479e+01 1.04842223e+01 9.66379705e-01 6.50819161e-01 3.07049975e+03
1.94531250e+03 2.35009947e-02 6.90388302e+01 1.64797833e+01 1.04900542e+01 9.65401610e-01 6.50742750e-01 3.07184703e+03
1.94677734e+03 2.34973216e-02 6.90834200e+01 1.64881467e+01 1.04959007e+01 9.64407554e-01 6.50666802e-01 3.07320036e+03
1.94824219e+03 2.34929168e-02 6.91277651e+01 1.64965329e+01 1.05017590e+01 9.63552205e-01 6.50591253e-01 3.07455864e+03
1.94970703e+03 2.34881910e-02 6.91716380e+01 1.65049219e+01 1.05076168e+01 9.62887606e-01 6.50515855e-01 3.07591709e+03
1.95117188e+03 2.34830652e-02 6.92149908e+01 1.65133065e+01 1.05134698e+01 9.62331075e-01 6.50440523e-01 3.07727406e+03
1.95263672e+03 2.34775708e-02 6.92579468e+01 1.65216932e+01 1.05193228e+01 9.61793882e-01 6.50365343e-01 3.07863135e+03
1.95410156e+03 2.34716790e-02 6.93006438e+01 1.65300926e+01 1.05251833e+01 9.61282908e-01 6.50290445e-01 3.07999176e+03
1.95556641e+03 2.34655148e-02 6.93431015e+01 1.65385031e+01 1.05310514e+01 9.60897093e-01 6.50215813e-01 3.08135526e+03
1.95703125e+03 2.34593740e-02 6.93864210e+01 1.65529037e+01 1.05428120e+01 9.62067726e-01 6.50142678e-01 3.08444941e+03
1.95849609e+03 2.34537804e-02 6.94300798e+01 1.65611387e+01 1.05485970e+01 9.61807722e-01 6.50065632e-01 3.08577617e+03
1.95996094e+03 2.34493464e-02 6.94737515e+01 1.65693937e+01 1.05543985e+01 9.61525785e-01 6.49988978e-01 3.08710922e+03
1.96142578e+03 2.34458714e-02 6.95175008e+01 1.65776758e+01 1.05602206e+01 9.61176965e-01 6.49912804e-01 3.08845015e+03
1.96289062e+03 2.34431051e-02 6.95612791e+01 1.65859816e+01 1.05660604e+01 9.60824646e-01 6.49837073e-01 3.08979800e+03
1.96435547e+03 2.34411785e-02 6.96050096e+01 1.65943041e+01 1.05719122e+01 9.60443160e-01 6.49761694e-01 3.09115062e+03
1.96582031e+03 2.34400570e-02 6.96486140e+01 1.66026363e+01 1.05777701e+01 9.59963110e-01 6.49686586e-01 3.09250591e+03
1.96728516e+03 2.34392051e-02 6.96919981e+01 1.66109728e+01 1.05836292e+01 9.59441293e-01 6.49611680e-01 3.09386210e+03
1.96875000e+03 2.34380184e-02 6.97350822e+01 1.66193093e+01 1.05894861e+01 9.58987201e-01 6.49536927e-01 3.09521803e+03
1.97021484e+03 2.34364746e-02 6.97778559e+01 1.66276447e+01 1.05953401e+01 9.58565715e-01 6.49462316e-01 3.09657336e+03
1.97167969e+03 2.34341134e-02 6.98203510e+01 1.66359804e+01 1.06011918e+01 9.58139045e-01 6.49387861e-01 3.09792838e+03
1.97314453e+03 2.34308131e-02 6.98625418e+01 1.66443130e+01 1.06070400e+01 9.57780393e-01 6.49313522e-01 3.09928253e+03
1.97460938e+03 2.34272940e-02 6.99043572e+01 1.66526333e+01 1.06128801e+01 9.57491208e-01 6.49239183e-01 3.10063394e+03
1.97607422e+03 2.34237326e-02 6.99458191e+01 1.66609368e+01 1.06187103e+01 9.57212011e-01 6.49164793e-01 3.10198181e+03
1.97753906e+03 2.34206287e-02 6.99871284e+01 1.66692364e+01 1.06245391e+01 9.56835890e-01 6.49090503e-01 3.10332935e+03
1.97900391e+03 2.34186511e-02 7.00309199e+01 1.66834435e+01 1.06362155e+01 9.57872310e-01 6.49016504e-01 3.10638573e+03
1.98046875e+03 2.34172258e-02 7.00747058e+01 1.66916233e+01 1.06419901e+01 9.57271141e-01 6.48940521e-01 3.10770837e+03
1.98193359e+03 2.34154332e-02 7.01185766e+01 1.66998242e+01 1.06477769e+01 9.56720260e-01 6.48864932e-01 3.10903605e+03
1.98339844e+03 2.34130537e-02 7.01624461e+01 1.67080389e+01 1.06535695e+01 9.56207416e-01 6.48789651e-01 3.11036654e+03
1.98486328e+03 2.34097252e-02 7.02062287e+01 1.67162602e+01 1.06593630e+01 9.55737224e-01 6.48714593e-01 3.11169793e+03
1.98632812e+03 2.34057944e-02 7.02498332e+01 1.67244815e+01 1.06651539e+01 9.55273971e-01 6.48639679e-01 3.11302889e+03
1.98779297e+03 2.34016123e-02 7.02931833e+01 1.67326982e+01 1.06709406e+01 9.54797936e-01 6.48564852e-01 3.11435865e+03
1.98925781e+03 2.33972663e-02 7.03362791e+01 1.67409113e+01 1.06767256e+01 9.54324564e-01 6.48490125e-01 3.11568799e+03
1.99072266e+03 2.33933472e-02 7.03790951e+01 1.67491213e+01 1.06825109e+01 9.53826781e-01 6.48415504e-01 3.11701756e+03
1.99218750e+03 2.33902202e-02 7.04215556e+01 1.67573234e+01 1.06882947e+01 9.53319454e-01 6.48340934e-01 3.11834653e+03
1.99365234e+03 2.33879880e-02 7.04636178e+01 1.67655131e+01 1.06940749e+01 9.52797660e-01 6.48266359e-01 3.11967404e+03
1.99511719e+03 2.33864074e-02 7.05053143e+01 1.67736936e+01 1.06998537e+01 9.52223562e-01 6.48191822e-01 3.12100096e+03
1.99658203e+03 2.33850841e-02 7.05467202e+01 1.67818714e+01 1.07056349e+01 9.51555631e-01 6.48117399e-01 3.12232872e+03
1.99804688e+03 2.33838363e-02 7.05879022e+01 1.67900496e+01 1.07114201e+01 9.50826745e-01 6.48043126e-01 3.12365797e+03
1.99951172e+03 2.33824875e-02 7.06302647e+01 1.68041825e+01 1.07230718e+01 9.50833198e-01 6.47970075e-01 3.12670333e+03
2.00097656e+03 2.33811476e-02 7.06732591e+01 1.68122182e+01 1.07287929e+01 9.50012575e-01 6.47893857e-01 3.12800357e+03
2.00244141e+03 2.33798154e-02 7.07161102e+01 1.68202756e+01 1.07345281e+01 9.49133502e-01 6.47818025e-01 3.12930937e+03
2.00390625e+03 2.33779768e-02 7.07589567e+01 1.68283655e+01 1.07402819e+01 9.48210694e-01 6.47742706e-01 3.13062267e+03
2.00537109e+03 2.33754384e-02 7.08019939e+01 1.68364939e+01 1.07460566e+01 9.47221771e-01 6.47667972e-01 3.13194450e+03
2.00683594e+03 2.33728889e-02 7.08454402e+01 1.68446743e+01 1.07518596e+01 9.46080670e-01 6.47593982e-01 3.13327782e+03
2.00830078e+03 2.33706346e-02 7.08894457e+01 1.68529210e+01 1.07576993e+01 9.45106311e-01 6.47520913e-01 3.13462587e+03
2.00976562e+03 2.33681399e-02 7.09335681e+01 1.68611934e+01 1.07635502e+01 9.44452371e-01 6.47448291e-01 3.13597898e+03
2.01123047e+03 2.33652040e-02 7.09776736e+01 1.68694779e+01 1.07694038e+01 9.43748971e-01 6.47375964e-01 3.13733393e+03
2.01269531e+03 2.33618181e-02 7.10218633e+01 1.68777914e+01 1.07752705e+01 9.42976006e-01 6.47304137e-01 3.13869474e+03
2.01416016e+03 2.33586183e-02 7.10659225e+01 1.68861294e+01 1.07811483e+01 9.42439356e-01 6.47232768e-01 3.14006060e+03
2.01562500e+03 2.33559773e-02 7.11097168e+01 1.68944806e+01 1.07870304e+01 9.42415641e-01 6.47161735e-01 3.14142899e+03
2.01708984e+03 2.33532337e-02 7.11531366e+01 1.69028172e+01 1.07928999e+01 9.42709172e-01 6.47090717e-01 3.14279341e+03
2.01855469e+03 2.33505071e-02 7.11960646e+01 1.69111180e+01 1.07987444e+01 9.42835822e-01 6.47019462e-01 3.14414902e+03
2.02001953e+03 2.33484299e-02 7.12386149e+01 1.69193905e+01 1.08045685e+01 9.42653001e-01 6.46948058e-01 3.14549756e+03
2.02148438e+03 2.33471746e-02 7.12844212e+01 1.69334745e+01 1.08161751e+01 9.42723223e-01 6.46875897e-01 3.14852533e+03
2.02294922e+03 2.33460755e-02 7.13292157e+01 1.69415894e+01 1.08219133e+01 9.42081820e-01 6.46802454e-01 3.14983804e+03
2.02441406e+03 2.33445562e-02 7.13740080e+01 1.69497234e+01 1.08276605e+01 9.41422901e-01 6.46729406e-01 3.15115491e+03
2.02587891e+03 2.33430033e-02 7.14189024e+01 1.69578892e+01 1.08334252e+01 9.40731670e-01 6.46656894e-01 3.15247911e+03
2.02734375e+03 2.33409985e-02 7.14640545e+01 1.69661022e+01 1.08392169e+01 9.40025930e-01 6.46585103e-01 3.15381429e+03
2.02880859e+03 2.33378168e-02 7.15095739e+01 1.69743769e+01 1.08450442e+01 9.39389533e-01 6.46514204e-01 3.15516380e+03
2.03027344e+03 2.33338864e-02 7.15554175e+01 1.69827102e+01 1.08509057e+01 9.38836094e-01 6.46444168e-01 3.15652712e+03
2.03173828e+03 2.33301389e-02 7.16014522e+01 1.69910860e+01 1.08567920e+01 9.38319680e-01 6.46374808e-01 3.15790059e+03
2.03320312e+03 2.33272861e-02 7.16476113e+01 1.69994942e+01 1.08626964e+01 9.37845650e-01 6.46306006e-01 3.15928167e+03
2.03466797e+03 2.33249391e-02 7.16937173e+01 1.70079173e+01 1.08686070e+01 9.37357955e-01 6.46237554e-01 3.16066589e+03
2.03613281e+03 2.33224982e-02 7.17397910e+01 1.70163586e+01 1.08745246e+01 9.36794146e-01 6.46169494e-01 3.16205374e+03
2.03759766e+03 2.33198162e-02 7.17859259e+01 1.70248285e+01 1.08804554e+01 9.36155694e-01 6.46101947e-01 3.16344754e+03
2.03906250e+03 2.33168437e-02 7.18321696e+01 1.70333332e+01 1.08864035e+01 9.35512593e-01 6.46034987e-01 3.16484889e+03
2.04052734e+03 2.33138091e-02 7.18805131e+01 1.70477426e+01 1.08981787e+01 9.35719411e-01 6.45968757e-01 3.16794733e+03
2.04199219e+03 2.33106024e-02 7.19288788e+01 1.70561245e+01 1.09040657e+01 9.35388614e-01 6.45900152e-01 3.16932196e+03
2.04345703e+03 2.33075782e-02 7.19770938e+01 1.70645173e+01 1.09099585e+01 9.35088158e-01 6.45831860e-01 3.17069945e+03
2.04492188e+03 2.33051181e-02 7.20251873e+01 1.70729280e+01 1.09158624e+01 9.34714873e-01 6.45763972e-01 3.17208180e+03
2.04638672e+03 2.33029048e-02 7.20730295e+01 1.70813466e+01 1.09217715e+01 9.34298617e-01 6.45696377e-01 3.17346673e+03
2.04785156e+03 2.33006844e-02 7.21204314e+01 1.70897532e+01 1.09276738e+01 9.33905474e-01 6.45628854e-01 3.17484967e+03
2.04931641e+03 2.32984808e-02 7.21673573e+01 1.70981420e+01 1.09335657e+01 9.33470711e-01 6.45561335e-01 3.17622927e+03
2.05078125e+03 2.32963204e-02 7.22138454e+01 1.71065158e+01 1.09394492e+01 9.32934559e-01 6.45493859e-01 3.17760629e+03
2.05224609e+03 2.32941096e-02 7.22598538e+01 1.71148680e+01 1.09453200e+01 9.32361542e-01 6.45426347e-01 3.17897905e+03
2.05371094e+03 2.32919142e-02 7.23053079e+01 1.71231877e+01 1.09511708e+01 9.31861820e-01 6.45358680e-01 3.18034491e+03
2.05517578e+03 2.32901773e-02 7.23502097e+01 1.71314806e+01 1.09570039e+01 9.31413879e-01 6.45290927e-01 3.18170483e+03
2.05664062e+03 2.32888891e-02 7.23946149e+01 1.71397562e+01 1.09628235e+01 9.30918791e-01 6.45223200e-01 3.18306063e+03
2.05810547e+03 2.32870407e-02 7.24385595e+01 1.71480159e+01 1.09686294e+01 9.30429856e-01 6.45155512e-01 3.18441229e+03
2.05957031e+03 2.32838872e-02 7.24834845e+01 1.71621631e+01 1.09802428e+01 9.30868363e-01 6.45088634e-01 3.18745341e+03
2.06103516e+03 2.32798653e-02 7.25286347e+01 1.71702544e+01 1.09859550e+01 9.30514635e-01 6.45018917e-01 3.18876697e+03
2.06250000e+03 2.32764769e-02 7.25735769e+01 1.71783375e+01 1.09916589e+01 9.30153163e-01 6.44949334e-01 3.19007840e+03
2.06396484e+03 2.32744803e-02 7.26184028e+01 1.71864226e+01 1.09973601e+01 9.29710024e-01 6.44880005e-01 3.19138993e+03
2.06542969e+03 2.32728132e-02 7.26630151e+01 1.71945021e+01 1.10030527e+01 9.29274575e-01 6.44810845e-01 3.19269945e+03
2.06689453e+03 2.32703813e-02 7.27072968e+01 1.72025643e+01 1.10087288e+01 9.28942664e-01 6.44741719e-01 3.19400404e+03
2.06835938e+03 2.32664952e-02 7.27512618e+01 1.72106078e+01 1.10143880e+01 9.28745703e-01 6.44672611e-01 3.19530343e+03
2.06982422e+03 2.32610568e-02 7.27950235e+01 1.72186387e+01 1.10200353e+01 9.28658357e-01 6.44603595e-01 3.19659946e+03
2.07128906e+03 2.32552562e-02 7.28387121e+01 1.72266659e+01 1.10256777e+01 9.28558379e-01 6.44534768e-01 3.19789468e+03
2.07275391e+03 2.32499016e-02 7.28824723e+01 1.72347055e+01 1.10313268e+01 9.28345361e-01 6.44466315e-01 3.19919333e+03
2.07421875e+03 2.32450443e-02 7.29264242e+01 1.72427744e+01 1.10369936e+01 9.28052030e-01 6.44398430e-01 3.20049960e+03
2.07568359e+03 2.32404700e-02 7.29705796e+01 1.72508756e+01 1.10426801e+01 9.27759972e-01 6.44331146e-01 3.20181421e+03
2.07714844e+03 2.32358617e-02 7.30148846e+01 1.72590039e+01 1.10483832e+01 9.27500096e-01 6.44264402e-01 3.20313600e+03
2.07861328e+03 2.32317726e-02 7.30592778e+01 1.72671570e+01 1.10541017e+01 9.27207939e-01 6.44198175e-01 3.20446446e+03
2.08007812e+03 2.32289280e-02 7.31057704e+01 1.72812360e+01 1.10656540e+01 9.27319415e-01 6.44133231e-01 3.20748995e+03
2.08154297e+03 2.32267934e-02 7.31528765e+01 1.72893640e+01 1.10713731e+01 9.26954697e-01 6.44066653e-01 3.20881601e+03
2.08300781e+03 2.32247993e-02 7.31998862e+01 1.72975004e+01 1.10770962e+01 9.26543659e-01 6.44000407e-01 3.21014450e+03
2.08447266e+03 2.32229232e-02 7.32467137e+01 1.73056342e+01 1.10828161e+01 9.26131991e-01 6.43934369e-01 3.21147279e+03
2.08593750e+03 2.32207936e-02 7.32932632e+01 1.73137533e+01 1.10885253e+01 9.25787077e-01 6.43868405e-01 3.21279799e+03
2.08740234e+03 2.32181919e-02 7.33395318e+01 1.73218562e+01 1.10942229e+01 9.25501401e-01 6.43802498e-01 3.21411978e+03
2.08886719e+03 2.32148508e-02 7.33855900e+01 1.73299487e+01 1.10999126e+01 9.25251053e-01 6.43736719e-01 3.21543959e+03
2.09033203e+03 2.32110930e-02 7.34315092e+01 1.73380371e+01 1.11055987e+01 9.24972042e-01 6.43671139e-01 3.21675901e+03
2.09179688e+03 2.32072690e-02 7.34772986e+01 1.73461231e+01 1.11112824e+01 9.24617830e-01 6.43605779e-01 3.21807851e+03
2.09326172e+03 2.32033690e-02 7.35229122e+01 1.73542050e+01 1.11169633e+01 9.24201294e-01 6.43540617e-01 3.21939785e+03
2.09472656e+03 2.31997895e-02 7.35683181e+01 1.73622817e+01 1.11226423e+01 9.23720075e-01 6.43475643e-01 3.22071723e+03
2.09619141e+03 2.31969040e-02 7.36134728e+01 1.73703486e+01 1.11283177e+01 9.23159909e-01 6.43410802e-01 3.22203593e+03
2.09765625e+03 2.31945527e-02 7.36581956e+01 1.73783865e+01 1.11339788e+01 9.22523623e-01 6.43345876e-01 3.22334970e+03
2.09912109e+03 2.31926783e-02 7.37033598e+01 1.73922748e+01 1.11454227e+01 9.23134782e-01 6.43281647e-01 3.22634065e+03
2.10058594e+03 2.31915890e-02 7.37487492e+01 1.74000789e+01 1.11509651e+01 9.22375931e-01 6.43214050e-01 3.22760583e+03
2.10205078e+03 2.31909752e-02 7.37936138e+01 1.74078470e+01 1.11564876e+01 9.21572789e-01 6.43146290e-01 3.22886414e+03
2.10351562e+03 2.31897905e-02 7.38382925e+01 1.74156083e+01 1.11620071e+01 9.20857310e-01 6.43078699e-01 3.23012207e+03
2.10498047e+03 2.31878811e-02 7.38830377e+01 1.74233842e+01 1.11675357e+01 9.20211202e-01 6.43011517e-01 3.23138434e+03
2.10644531e+03 2.31855688e-02 7.39280053e+01 1.74311880e+01 1.11730812e+01 9.19559213e-01 6.42944898e-01 3.23265400e+03
2.10791016e+03 2.31829624e-02 7.39732689e+01 1.74390258e+01 1.11786469e+01 9.18896331e-01 6.42878911e-01 3.23393235e+03
2.10937500e+03 2.31801441e-02 7.40188105e+01 1.74468963e+01 1.11842324e+01 9.18304261e-01 6.42813547e-01 3.23521925e+03
2.11083984e+03 2.31769472e-02 7.40646044e+01 1.74547963e+01 1.11898368e+01 9.17892572e-01 6.42748772e-01 3.23651423e+03
2.11230469e+03 2.31729148e-02 7.41106957e+01 1.74627276e+01 1.11954617e+01 9.17708919e-01 6.42684614e-01 3.23781795e+03
2.11376953e+03 2.31683229e-02 7.41571431e+01 1.74706961e+01 1.12011123e+01 9.17631831e-01 6.42621143e-01 3.23913220e+03
2.11523438e+03 2.31640789e-02 7.42040567e+01 1.74787127e+01 1.12067972e+01 9.17426699e-01 6.42558480e-01 3.24046016e+03
2.11669922e+03 2.31606489e-02 7.42515242e+01 1.74867832e+01 1.12125218e+01 9.16975010e-01 6.42496691e-01 3.24180366e+03
2.11816406e+03 2.31580863e-02 7.42995028e+01 1.74949005e+01 1.12182823e+01 9.16354313e-01 6.42435690e-01 3.24316121e+03
2.11962891e+03 2.31559409e-02 7.43513123e+01 1.75089112e+01 1.12298636e+01 9.16486887e-01 6.42375617e-01 3.24620575e+03
2.12109375e+03 2.31538575e-02 7.44029784e+01 1.75170214e+01 1.12356517e+01 9.15845689e-01 6.42314488e-01 3.24756983e+03
2.12255859e+03 2.31519336e-02 7.44545346e+01 1.75251281e+01 1.12414443e+01 9.15287642e-01 6.42253568e-01 3.24893596e+03
2.12402344e+03 2.31506456e-02 7.45057072e+01 1.75332126e+01 1.12472301e+01 9.14727664e-01 6.42192647e-01 3.25029981e+03
2.12548828e+03 2.31507229e-02 7.45563615e+01 1.75412674e+01 1.12530039e+01 9.14050367e-01 6.42131643e-01 3.25165946e+03
2.12695312e+03 2.31520036e-02 7.46064831e+01 1.75492957e+01 1.12587664e+01 9.13326805e-01 6.42070592e-01 3.25301525e+03
2.12841797e+03 2.31531387e-02 7.46561050e+01 1.75572987e+01 1.12645171e+01 9.12705687e-01 6.42009508e-01 3.25436719e+03
2.12988281e+03 2.31541504e-02 7.47052753e+01 1.75652796e+01 1.12702575e+01 9.12039097e-01 6.41948427e-01 3.25571583e+03
2.13134766e+03 2.31554324e-02 7.47541135e+01 1.75732537e+01 1.12759961e+01 9.11224758e-01 6.41887518e-01 3.25706451e+03
2.13281250e+03 2.31570395e-02 7.48026939e+01 1.75812311e+01 1.12817382e+01 9.10363948e-01 6.41826895e-01 3.25841534e+03
2.13427734e+03 2.31592035e-02 7.48509356e+01 1.75892061e+01 1.12874793e+01 9.09505631e-01 6.41766494e-01 3.25976671e+03
2.13574219e+03 2.31617465e-02 7.48985769e+01 1.75971562e+01 1.12932049e+01 9.08656913e-01 6.41706065e-01 3.26111312e+03
2.13720703e+03 2.31641236e-02 7.49473361e+01 1.76108685e+01 1.13046547e+01 9.08486356e-01 6.41645319e-01 3.26411044e+03
2.13867188e+03 2.31654534e-02 7.49948568e+01 1.76185553e+01 1.13102314e+01 9.07592016e-01 6.41581945e-01 3.26539811e+03
2.14013672e+03 2.31654404e-02 7.50416105e+01 1.76261922e+01 1.13157732e+01 9.06667294e-01 6.41518269e-01 3.26667385e+03
2.14160156e+03 2.31643748e-02 7.50877627e+01 1.76337873e+01 1.13212853e+01 9.05793546e-01 6.41454378e-01 3.26793961e+03
2.14306641e+03 2.31629934e-02 7.51333806e+01 1.76413450e+01 1.13267712e+01 9.04913046e-01 6.41390324e-01 3.26919666e+03
2.14453125e+03 2.31619055e-02 7.51785279e+01 1.76488717e+01 1.13322356e+01 9.03957432e-01 6.41326177e-01 3.27044669e+03
2.14599609e+03 2.31612603e-02 7.52232044e+01 1.76563691e+01 1.13376802e+01 9.03053566e-01 6.41261960e-01 3.27169035e+03
2.14746094e+03 2.31610098e-02 7.52673193e+01 1.76638289e+01 1.13431006e+01 9.02280775e-01 6.41197580e-01 3.27292590e+03
2.14892578e+03 2.31608239e-02 7.53108110e+01 1.76712449e+01 1.13484937e+01 9.01583551e-01 6.41132974e-01 3.27415208e+03
2.15039062e+03 2.31597244e-02 7.53536361e+01 1.76786139e+01 1.13538574e+01 9.01038929e-01 6.41068109e-01 3.27536816e+03
2.15185547e+03 2.31573126e-02 7.53958582e+01 1.76859346e+01 1.13591916e+01 9.00613453e-01 6.41002969e-01 3.27657400e+03
2.15332031e+03 2.31543811e-02 7.54379693e+01 1.76932406e+01 1.13645180e+01 8.99994032e-01 6.40937924e-01 3.27777776e+03
2.15478516e+03 2.31520374e-02 7.54805629e+01 1.77005854e+01 1.13698706e+01 8.99101671e-01 6.40873566e-01 3.27899229e+03
2.15625000e+03 2.31505127e-02 7.55236122e+01 1.77079779e+01 1.13752551e+01 8.98164235e-01 6.40809992e-01 3.28021972e+03
2.15771484e+03 2.31497066e-02 7.55697653e+01 1.77211833e+01 1.13863994e+01 8.98162636e-01 6.40746670e-01 3.28310889e+03
2.15917969e+03 2.31494439e-02 7.56148582e+01 1.77284985e+01 1.13917574e+01 8.97176109e-01 6.40682289e-01 3.28432373e+03
2.16064453e+03 2.31492916e-02 7.56597328e+01 1.77358113e+01 1.13971156e+01 8.96159090e-01 6.40618132e-01 3.28553951e+03
2.16210938e+03 2.31485816e-02 7.57044391e+01 1.77431231e+01 1.14024744e+01 8.95121412e-01 6.40554214e-01 3.28675637e+03
2.16357422e+03 2.31472397e-02 7.57491079e+01 1.77504454e+01 1.14078406e+01 8.94069864e-01 6.40490667e-01 3.28797695e+03
2.16503906e+03 2.31452403e-02 7.57938515e+01 1.77577898e+01 1.14132206e+01 8.93075094e-01 6.40427618e-01 3.28920374e+03
2.16650391e+03 2.31425457e-02 7.58386788e+01 1.77651605e+01 1.14186164e+01 8.92187940e-01 6.40365117e-01 3.29043762e+03
2.16796875e+03 2.31391664e-02 7.58835249e+01 1.77725556e+01 1.14240267e+01 8.91422622e-01 6.40303144e-01 3.29167810e+03
2.16943359e+03 2.31348810e-02 7.59283272e+01 1.77799687e+01 1.14294481e+01 8.90804381e-01 6.40241632e-01 3.29292383e+03
2.17089844e+03 2.31300558e-02 7.59730140e+01 1.77873957e+01 1.14348793e+01 8.90206751e-01 6.40180535e-01 3.29417423e+03
2.17236328e+03 2.31255432e-02 7.60175619e+01 1.77948404e+01 1.14403241e+01 8.89496759e-01 6.40119892e-01 3.29543057e+03
2.17382812e+03 2.31219819e-02 7.60619419e+01 1.78022986e+01 1.14457809e+01 8.88729811e-01 6.40059659e-01 3.29669219e+03
2.17529297e+03 2.31195356e-02 7.61059263e+01 1.78097461e+01 1.14512351e+01 8.87896290e-01 6.39999570e-01 3.29795349e+03
2.17675781e+03 2.31179992e-02 7.61511459e+01 1.78230005e+01 1.14624320e+01 8.88172710e-01 6.39940085e-01 3.30087138e+03
2.17822266e+03 2.31170529e-02 7.61963047e+01 1.78303116e+01 1.14678247e+01 8.87343039e-01 6.39878596e-01 3.30210702e+03
2.17968750e+03 2.31165249e-02 7.62416101e+01 1.78376444e+01 1.14732331e+01 8.86593647e-01 6.39817625e-01 3.30334953e+03
2.18115234e+03 2.31159757e-02 7.62870317e+01 1.78449939e+01 1.14786538e+01 8.85909232e-01 6.39757124e-01 3.30459774e+03
2.18261719e+03 2.31155937e-02 7.63325237e+01 1.78523549e+01 1.14840834e+01 8.85245849e-01 6.39697040e-01 3.30585036e+03
2.18408203e+03 2.31153168e-02 7.63780018e+01 1.78597183e+01 1.14895155e+01 8.84606292e-01 6.39637277e-01 3.30710507e+03
2.18554688e+03 2.31146607e-02 7.64232291e+01 1.78670638e+01 1.14949371e+01 8.84066011e-01 6.39577620e-01 3.30835703e+03
2.18701172e+03 2.31137672e-02 7.64680214e+01 1.78743752e+01 1.15003380e+01 8.83508420e-01 6.39517891e-01 3.30960237e+03
2.18847656e+03 2.31127949e-02 7.65124958e+01 1.78816626e+01 1.15057245e+01 8.82701051e-01 6.39458200e-01 3.31084344e+03
2.18994141e+03 2.31116872e-02 7.65568479e+01 1.78889435e+01 1.15111075e+01 8.81733714e-01 6.39398735e-01 3.31208442e+03
2.19140625e+03 2.31105576e-02 7.66009597e+01 1.78962090e+01 1.15164817e+01 8.80774387e-01 6.39339400e-01 3.31332324e+03
2.19287109e+03 2.31093175e-02 7.66445848e+01 1.79034409e+01 1.15218362e+01 8.79820143e-01 6.39279997e-01 3.31455573e+03
2.19433594e+03 2.31081757e-02 7.66875977e+01 1.79106283e+01 1.15271648e+01 8.78832300e-01 6.39220407e-01 3.31577953e+03
2.19580078e+03 2.31074978e-02 7.67298951e+01 1.79177598e+01 1.15324613e+01 8.77683988e-01 6.39160504e-01 3.31699219e+03
2.19726562e+03 2.31068471e-02 7.67731873e+01 1.79305448e+01 1.15434072e+01 8.77379852e-01 6.39099518e-01 3.31982369e+03
2.19873047e+03 2.31056730e-02 7.68149666e+01 1.79374030e+01 1.15485558e+01 8.75766148e-01 6.39036809e-01 3.32097851e+03
2.20019531e+03 2.31044815e-02 7.68564570e+01 1.79442544e+01 1.15537024e+01 8.74065541e-01 6.38974306e-01 3.32213354e+03
