x utau delta99 delta* theta beta Ue Reth 
1.34619141e+03 2.72134290e-02 4.50491409e+01 1.09508705e+01 6.87014160e+00 9.85333703e-01 7.25148648e-01 2.24184325e+03
1.34765625e+03 2.72075069e-02 4.50952929e+01 1.09604659e+01 6.87645258e+00 9.84893760e-01 7.25005637e-01 2.24346010e+03
1.34912109e+03 2.72023080e-02 4.51412429e+01 1.09700820e+01 6.88277634e+00 9.84359423e-01 7.24863512e-01 2.24508304e+03
1.35058594e+03 2.71976303e-02 4.51870404e+01 1.09797217e+01 6.88911288e+00 9.83642364e-01 7.24722331e-01 2.24671228e+03
1.35205078e+03 2.71924582e-02 4.52327119e+01 1.09893871e+01 6.89546188e+00 9.82959281e-01 7.24582138e-01 2.24834783e+03
1.35351562e+03 2.71861895e-02 4.52782040e+01 1.09990732e+01 6.90181952e+00 9.82396890e-01 7.24442826e-01 2.24998814e+03
1.35498047e+03 2.71790659e-02 4.53235263e+01 1.10087829e+01 6.90818748e+00 9.81973332e-01 7.24304459e-01 2.25163395e+03
1.35644531e+03 2.71711494e-02 4.53686450e+01 1.10185155e+01 6.91456502e+00 9.81699384e-01 7.24167011e-01 2.25328494e+03
1.35791016e+03 2.71624296e-02 4.54135308e+01 1.10282661e+01 6.92094894e+00 9.81421240e-01 7.24030380e-01 2.25493978e+03
1.35937500e+03 2.71527657e-02 4.54581967e+01 1.10380349e+01 6.92733944e+00 9.81125414e-01 7.23894561e-01 2.25659851e+03
1.36083984e+03 2.71422880e-02 4.55027129e+01 1.10478272e+01 6.93374074e+00 9.80885410e-01 7.23759668e-01 2.25826285e+03
1.36230469e+03 2.71311016e-02 4.55472069e+01 1.10576527e+01 6.94015965e+00 9.80791430e-01 7.23625905e-01 2.25993569e+03
1.36376953e+03 2.71192691e-02 4.55916328e+01 1.10675065e+01 6.94659508e+00 9.80846186e-01 7.23493176e-01 2.26161636e+03
1.36523438e+03 2.71077103e-02 4.56399491e+01 1.10835163e+01 6.95919839e+00 9.82639390e-01 7.23357304e-01 2.26529414e+03
1.36669922e+03 2.70976665e-02 4.56871190e+01 1.10930888e+01 6.96550165e+00 9.82515547e-01 7.23217868e-01 2.26690886e+03
1.36816406e+03 2.70891806e-02 4.57337541e+01 1.11026548e+01 6.97180463e+00 9.82221023e-01 7.23078730e-01 2.26852363e+03
1.36962891e+03 2.70813788e-02 4.57799271e+01 1.11122220e+01 6.97811170e+00 9.82060322e-01 7.22940050e-01 2.27014039e+03
1.37109375e+03 2.70733938e-02 4.58256752e+01 1.11217935e+01 6.98442487e+00 9.81997216e-01 7.22801911e-01 2.27176004e+03
1.37255859e+03 2.70650928e-02 4.58709951e+01 1.11313659e+01 6.99074244e+00 9.81889775e-01 7.22664250e-01 2.27338184e+03
1.37402344e+03 2.70575704e-02 4.59159432e+01 1.11409428e+01 6.99706664e+00 9.81751987e-01 7.22527148e-01 2.27500677e+03
1.37548828e+03 2.70516505e-02 4.59604981e+01 1.11505179e+01 7.00339309e+00 9.81618053e-01 7.22390476e-01 2.27663301e+03
1.37695312e+03 2.70473767e-02 4.60046970e+01 1.11600908e+01 7.00972015e+00 9.81371120e-01 7.22254223e-01 2.27825999e+03
1.37841797e+03 2.70435265e-02 4.60485757e+01 1.11696645e+01 7.01604781e+00 9.81011710e-01 7.22118443e-01 2.27988788e+03
1.37988281e+03 2.70395872e-02 4.60921528e+01 1.11792416e+01 7.02237625e+00 9.80575494e-01 7.21983187e-01 2.28151691e+03
1.38134766e+03 2.70352208e-02 4.61354600e+01 1.11888280e+01 7.02870769e+00 9.80093678e-01 7.21848566e-01 2.28314816e+03
1.38281250e+03 2.70297924e-02 4.61785841e+01 1.11984323e+01 7.03504614e+00 9.79593679e-01 7.21714758e-01 2.28478348e+03
1.38427734e+03 2.70229876e-02 4.62215684e+01 1.12080583e+01 7.04139328e+00 9.79111194e-01 7.21581837e-01 2.28642367e+03
1.38574219e+03 2.70154683e-02 4.62643659e+01 1.12177011e+01 7.04774687e+00 9.78793225e-01 7.21449704e-01 2.28806770e+03
1.38720703e+03 2.70080362e-02 4.63093748e+01 1.12336205e+01 7.06033494e+00 9.80185012e-01 7.21317039e-01 2.29173295e+03
1.38867188e+03 2.70004129e-02 4.63544262e+01 1.12429636e+01 7.06653401e+00 9.79995201e-01 7.21178053e-01 2.29330315e+03
1.39013672e+03 2.69923991e-02 4.63991824e+01 1.12523100e+01 7.07273430e+00 9.79784851e-01 7.21039560e-01 2.29487455e+03
1.39160156e+03 2.69847360e-02 4.64437422e+01 1.12616666e+01 7.07894078e+00 9.79507026e-01 7.20901694e-01 2.29644918e+03
1.39306641e+03 2.69779472e-02 4.64881697e+01 1.12710420e+01 7.08515799e+00 9.79108885e-01 7.20764626e-01 2.29802906e+03
1.39453125e+03 2.69714383e-02 4.65324357e+01 1.12804372e+01 7.09138458e+00 9.78691397e-01 7.20628377e-01 2.29961383e+03
1.39599609e+03 2.69643657e-02 4.65764659e+01 1.12898466e+01 7.09761597e+00 9.78384790e-01 7.20492829e-01 2.30120163e+03
1.39746094e+03 2.69570365e-02 4.66203254e+01 1.12992748e+01 7.10385507e+00 9.78058946e-01 7.20358069e-01 2.30279369e+03
1.39892578e+03 2.69500135e-02 4.66640921e+01 1.13087281e+01 7.11010598e+00 9.77716286e-01 7.20224221e-01 2.30439174e+03
1.40039062e+03 2.69432275e-02 4.67077378e+01 1.13182027e+01 7.11636626e+00 9.77414122e-01 7.20091208e-01 2.30599475e+03
1.40185547e+03 2.69357700e-02 4.67512957e+01 1.13277000e+01 7.12263678e+00 9.77198915e-01 7.19959059e-01 2.30760310e+03
1.40332031e+03 2.69276590e-02 4.67947141e+01 1.13372161e+01 7.12891578e+00 9.76984599e-01 7.19827691e-01 2.30921594e+03
1.40478516e+03 2.69194917e-02 4.68379323e+01 1.13467456e+01 7.13520080e+00 9.76620722e-01 7.19696997e-01 2.31083217e+03
1.40625000e+03 2.69111526e-02 4.68810921e+01 1.13563016e+01 7.14150012e+00 9.76171420e-01 7.19567233e-01 2.31245527e+03
1.40771484e+03 2.69028919e-02 4.69241853e+01 1.13658842e+01 7.14781409e+00 9.75711834e-01 7.19438394e-01 2.31408535e+03
1.40917969e+03 2.68949571e-02 4.69671932e+01 1.13754916e+01 7.15414126e+00 9.75272017e-01 7.19310439e-01 2.31572182e+03
1.41064453e+03 2.68873242e-02 4.70137611e+01 1.13913509e+01 7.16670748e+00 9.76724975e-01 7.19180450e-01 2.31937016e+03
1.41210938e+03 2.68804973e-02 4.70599397e+01 1.14007199e+01 7.17291845e+00 9.76442972e-01 7.19046874e-01 2.32094906e+03
1.41357422e+03 2.68741275e-02 4.71060047e+01 1.14101094e+01 7.17914014e+00 9.76192697e-01 7.18914085e-01 2.32253323e+03
1.41503906e+03 2.68669627e-02 4.71518942e+01 1.14195160e+01 7.18536986e+00 9.76014794e-01 7.18782023e-01 2.32412161e+03
1.41650391e+03 2.68591509e-02 4.71975159e+01 1.14289344e+01 7.19160482e+00 9.75795373e-01 7.18650583e-01 2.32571295e+03
1.41796875e+03 2.68521781e-02 4.72428673e+01 1.14383650e+01 7.19784605e+00 9.75520475e-01 7.18519776e-01 2.32730763e+03
1.41943359e+03 2.68462581e-02 4.72880878e+01 1.14478195e+01 7.20409969e+00 9.75145137e-01 7.18389821e-01 2.32890835e+03
1.42089844e+03 2.68404624e-02 4.73332996e+01 1.14573074e+01 7.21037013e+00 9.74689943e-01 7.18260900e-01 2.33051712e+03
1.42236328e+03 2.68344251e-02 4.73785435e+01 1.14668331e+01 7.21665955e+00 9.74250954e-01 7.18133091e-01 2.33213492e+03
1.42382812e+03 2.68283666e-02 4.74237620e+01 1.14763943e+01 7.22296685e+00 9.73662705e-01 7.18006351e-01 2.33376123e+03
1.42529297e+03 2.68218058e-02 4.74688731e+01 1.14859859e+01 7.22928879e+00 9.73046716e-01 7.17880580e-01 2.33539471e+03
1.42675781e+03 2.68143147e-02 4.75137565e+01 1.14955956e+01 7.23561882e+00 9.72725370e-01 7.17755539e-01 2.33703247e+03
1.42822266e+03 2.68071453e-02 4.75583029e+01 1.15052104e+01 7.24195054e+00 9.72559414e-01 7.17630972e-01 2.33867160e+03
1.42968750e+03 2.68004670e-02 4.76024187e+01 1.15148189e+01 7.24827804e+00 9.72236599e-01 7.17506657e-01 2.34030949e+03
1.43115234e+03 2.67934739e-02 4.76461022e+01 1.15244219e+01 7.25460234e+00 9.71715271e-01 7.17382604e-01 2.34194648e+03
1.43261719e+03 2.67867523e-02 4.76917441e+01 1.15403643e+01 7.26722038e+00 9.73199583e-01 7.17258280e-01 2.34561329e+03
1.43408203e+03 2.67808623e-02 4.77375126e+01 1.15496600e+01 7.27339117e+00 9.72721624e-01 7.17127328e-01 2.34717641e+03
1.43554688e+03 2.67756254e-02 4.77830167e+01 1.15589735e+01 7.27957267e+00 9.72132068e-01 7.16997074e-01 2.34874454e+03
1.43701172e+03 2.67706718e-02 4.78283892e+01 1.15683184e+01 7.28577270e+00 9.71509184e-01 7.16867779e-01 2.35032106e+03
1.43847656e+03 2.67659453e-02 4.78736279e+01 1.15776902e+01 7.29198877e+00 9.70972252e-01 7.16739350e-01 2.35190488e+03
1.43994141e+03 2.67618380e-02 4.79186964e+01 1.15870818e+01 7.29821718e+00 9.70517240e-01 7.16611650e-01 2.35349435e+03
1.44140625e+03 2.67586979e-02 4.79635622e+01 1.15964896e+01 7.30445576e+00 9.70012130e-01 7.16484603e-01 2.35508854e+03
1.44287109e+03 2.67558689e-02 4.80082024e+01 1.16059120e+01 7.31070261e+00 9.69392307e-01 7.16358172e-01 2.35668670e+03
1.44433594e+03 2.67529955e-02 4.80526365e+01 1.16153525e+01 7.31695879e+00 9.68761848e-01 7.16232427e-01 2.35828942e+03
1.44580078e+03 2.67499628e-02 4.80968740e+01 1.16248122e+01 7.32322369e+00 9.68242769e-01 7.16107386e-01 2.35989656e+03
1.44726562e+03 2.67459756e-02 4.81409583e+01 1.16342945e+01 7.32949878e+00 9.67785245e-01 7.15983118e-01 2.36150883e+03
1.44873047e+03 2.67409842e-02 4.81849691e+01 1.16438072e+01 7.33578899e+00 9.67373694e-01 7.15859772e-01 2.36312830e+03
1.45019531e+03 2.67356589e-02 4.82290300e+01 1.16533620e+01 7.34210207e+00 9.67055871e-01 7.15737574e-01 2.36475825e+03
1.45166016e+03 2.67302435e-02 4.82731929e+01 1.16629644e+01 7.34844129e+00 9.66699210e-01 7.15616633e-01 2.36640007e+03
1.45312500e+03 2.67241961e-02 4.83173490e+01 1.16726059e+01 7.35480095e+00 9.66289694e-01 7.15496780e-01 2.36805138e+03
1.45458984e+03 2.67174456e-02 4.83613265e+01 1.16822737e+01 7.36117274e+00 9.65963324e-01 7.15377764e-01 2.36970868e+03
1.45605469e+03 2.67096322e-02 4.84084717e+01 1.16981691e+01 7.37379254e+00 9.67304981e-01 7.15254990e-01 2.37336386e+03
1.45751953e+03 2.67008360e-02 4.84546240e+01 1.17075367e+01 7.38000770e+00 9.67028920e-01 7.15129258e-01 2.37494674e+03
1.45898438e+03 2.66918974e-02 4.85006897e+01 1.17169306e+01 7.38623749e+00 9.66891164e-01 7.15004341e-01 2.37653634e+03
1.46044922e+03 2.66840333e-02 4.85466343e+01 1.17263451e+01 7.39247917e+00 9.66732447e-01 7.14880135e-01 2.37813143e+03
1.46191406e+03 2.66776256e-02 4.85923642e+01 1.17357712e+01 7.39872704e+00 9.66347183e-01 7.14756471e-01 2.37972961e+03
1.46337891e+03 2.66718601e-02 4.86377941e+01 1.17452049e+01 7.40497820e+00 9.65889274e-01 7.14633271e-01 2.38132971e+03
1.46484375e+03 2.66661315e-02 4.86828935e+01 1.17546447e+01 7.41123263e+00 9.65542845e-01 7.14510516e-01 2.38293164e+03
1.46630859e+03 2.66603070e-02 4.87276710e+01 1.17640900e+01 7.41749129e+00 9.65260008e-01 7.14388197e-01 2.38453570e+03
1.46777344e+03 2.66547803e-02 4.87721058e+01 1.17735381e+01 7.42375341e+00 9.64886506e-01 7.14266268e-01 2.38614149e+03
1.46923828e+03 2.66494321e-02 4.88161753e+01 1.17829849e+01 7.43001659e+00 9.64454812e-01 7.14144651e-01 2.38774797e+03
1.47070312e+03 2.66444607e-02 4.88599408e+01 1.17924340e+01 7.43628329e+00 9.63980895e-01 7.14023421e-01 2.38935619e+03
1.47216797e+03 2.66404909e-02 4.89034960e+01 1.18018952e+01 7.44255924e+00 9.63453916e-01 7.13902765e-01 2.39096863e+03
1.47363281e+03 2.66372755e-02 4.89469030e+01 1.18113757e+01 7.44884763e+00 9.62959929e-01 7.13782823e-01 2.39258677e+03
1.47509766e+03 2.66335701e-02 4.89901767e+01 1.18208763e+01 7.45514702e+00 9.62471502e-01 7.13663612e-01 2.39421022e+03
1.47656250e+03 2.66283687e-02 4.90332633e+01 1.18303912e+01 7.46145273e+00 9.62042123e-01 7.13545022e-01 2.39583710e+03
1.47802734e+03 2.66225843e-02 4.90780788e+01 1.18463770e+01 7.47414617e+00 9.63282310e-01 7.13427833e-01 2.39951876e+03
1.47949219e+03 2.66177403e-02 4.91241873e+01 1.18556589e+01 7.48033748e+00 9.62928681e-01 7.13304031e-01 2.40108969e+03
1.48095703e+03 2.66134676e-02 4.91704390e+01 1.18649852e+01 7.48655382e+00 9.62483642e-01 7.13181400e-01 2.40267192e+03
1.48242188e+03 2.66086903e-02 4.92168277e+01 1.18743606e+01 7.49279758e+00 9.62049898e-01 7.13060021e-01 2.40426648e+03
1.48388672e+03 2.66035899e-02 4.92633092e+01 1.18837830e+01 7.49906766e+00 9.61514376e-01 7.12939849e-01 2.40587287e+03
1.48535156e+03 2.65987156e-02 4.93098283e+01 1.18932453e+01 7.50535985e+00 9.60878633e-01 7.12820749e-01 2.40748930e+03
1.48681641e+03 2.65937668e-02 4.93563073e+01 1.19027355e+01 7.51166737e+00 9.60376459e-01 7.12702501e-01 2.40911285e+03
1.48828125e+03 2.65883643e-02 4.94027143e+01 1.19122489e+01 7.51798742e+00 9.59948215e-01 7.12585015e-01 2.41074233e+03
1.48974609e+03 2.65824694e-02 4.94490603e+01 1.19217891e+01 7.52432203e+00 9.59453076e-01 7.12468357e-01 2.41237861e+03
1.49121094e+03 2.65763016e-02 4.94953130e+01 1.19313575e+01 7.53067193e+00 9.58944489e-01 7.12352546e-01 2.41402200e+03
1.49267578e+03 2.65698789e-02 4.95413975e+01 1.19409476e+01 7.53703379e+00 9.58547527e-01 7.12237467e-01 2.41567103e+03
1.49414062e+03 2.65636010e-02 4.95872185e+01 1.19505465e+01 7.54340064e+00 9.58238256e-01 7.12122880e-01 2.41732269e+03
1.49560547e+03 2.65583098e-02 4.96326843e+01 1.19601432e+01 7.54976636e+00 9.57883684e-01 7.12008582e-01 2.41897430e+03
1.49707031e+03 2.65542736e-02 4.96777182e+01 1.19697335e+01 7.55612792e+00 9.57479631e-01 7.11894490e-01 2.42062462e+03
1.49853516e+03 2.65509915e-02 4.97222921e+01 1.19793177e+01 7.56248463e+00 9.56978376e-01 7.11780608e-01 2.42227346e+03
1.50000000e+03 2.65476109e-02 4.97664396e+01 1.19889000e+01 7.56883767e+00 9.56365442e-01 7.11667011e-01 2.42392144e+03
1.50146484e+03 2.65435520e-02 4.98144872e+01 1.20047523e+01 7.58148859e+00 9.57522173e-01 7.11549387e-01 2.42757160e+03
1.50292969e+03 2.65382113e-02 4.98612279e+01 1.20140759e+01 7.58770647e+00 9.57002516e-01 7.11430104e-01 2.42915526e+03
1.50439453e+03 2.65312108e-02 4.99078848e+01 1.20234285e+01 7.59393568e+00 9.56578969e-01 7.11311666e-01 2.43074477e+03
1.50585938e+03 2.65226100e-02 4.99544554e+01 1.20328082e+01 7.60017482e+00 9.56260650e-01 7.11194032e-01 2.43233954e+03
1.50732422e+03 2.65133173e-02 5.00008881e+01 1.20422081e+01 7.60642068e+00 9.55938704e-01 7.11077075e-01 2.43393811e+03
1.50878906e+03 2.65045690e-02 5.00471885e+01 1.20516294e+01 7.61267470e+00 9.55633539e-01 7.10960818e-01 2.43554104e+03
1.51025391e+03 2.64962446e-02 5.00933587e+01 1.20610749e+01 7.61893832e+00 9.55369178e-01 7.10845314e-01 2.43714897e+03
1.51171875e+03 2.64884732e-02 5.01393221e+01 1.20705378e+01 7.62520774e+00 9.55044274e-01 7.10730447e-01 2.43876028e+03
1.51318359e+03 2.64815842e-02 5.01850455e+01 1.20800129e+01 7.63148039e+00 9.54687721e-01 7.10616124e-01 2.44037386e+03
1.51464844e+03 2.64742694e-02 5.02305327e+01 1.20894977e+01 7.63775551e+00 9.54394084e-01 7.10502303e-01 2.44198929e+03
1.51611328e+03 2.64659732e-02 5.02757893e+01 1.20989918e+01 7.64403366e+00 9.54111881e-01 7.10388979e-01 2.44360677e+03
1.51757812e+03 2.64573234e-02 5.03208154e+01 1.21084953e+01 7.65031550e+00 9.53725969e-01 7.10276150e-01 2.44522649e+03
1.51904297e+03 2.64488161e-02 5.03655844e+01 1.21180055e+01 7.65659979e+00 9.53321916e-01 7.10163766e-01 2.44684788e+03
1.52050781e+03 2.64406049e-02 5.04100247e+01 1.21275156e+01 7.66288207e+00 9.53004579e-01 7.10051703e-01 2.44846911e+03
1.52197266e+03 2.64330079e-02 5.04540621e+01 1.21370192e+01 7.66915765e+00 9.52666787e-01 7.09939840e-01 2.45008825e+03
1.52343750e+03 2.64257360e-02 5.05004489e+01 1.21528711e+01 7.68177727e+00 9.54592145e-01 7.09825536e-01 2.45372475e+03
1.52490234e+03 2.64183925e-02 5.05461332e+01 1.21620248e+01 7.68786471e+00 9.54214059e-01 7.09706453e-01 2.45525724e+03
1.52636719e+03 2.64113318e-02 5.05916017e+01 1.21711971e+01 7.69396100e+00 9.53726758e-01 7.09588003e-01 2.45679409e+03
1.52783203e+03 2.64047681e-02 5.06368578e+01 1.21803896e+01 7.70006724e+00 9.53140619e-01 7.09470214e-01 2.45833576e+03
1.52929688e+03 2.63981077e-02 5.06818160e+01 1.21895918e+01 7.70617703e+00 9.52576944e-01 7.09352897e-01 2.45987955e+03
1.53076172e+03 2.63909906e-02 5.07264471e+01 1.21987988e+01 7.71228743e+00 9.52106864e-01 7.09235961e-01 2.46142421e+03
1.53222656e+03 2.63840090e-02 5.07708011e+01 1.22080132e+01 7.71840000e+00 9.51671703e-01 7.09119457e-01 2.46297043e+03
1.53369141e+03 2.63771494e-02 5.08149307e+01 1.22172383e+01 7.72451570e+00 9.51248828e-01 7.09003443e-01 2.46451870e+03
1.53515625e+03 2.63699992e-02 5.08588396e+01 1.22264711e+01 7.73063124e+00 9.50893872e-01 7.08887865e-01 2.46606780e+03
1.53662109e+03 2.63622283e-02 5.09025176e+01 1.22357062e+01 7.73674201e+00 9.50565840e-01 7.08772624e-01 2.46761592e+03
1.53808594e+03 2.63536152e-02 5.09459639e+01 1.22449455e+01 7.74284870e+00 9.50229021e-01 7.08657751e-01 2.46916339e+03
1.53955078e+03 2.63444545e-02 5.09891848e+01 1.22541952e+01 7.74895575e+00 9.49961586e-01 7.08543362e-01 2.47071202e+03
1.54101562e+03 2.63352865e-02 5.10322556e+01 1.22634625e+01 7.75506901e+00 9.49672010e-01 7.08429586e-01 2.47226415e+03
1.54248047e+03 2.63258573e-02 5.10752534e+01 1.22727551e+01 7.76119479e+00 9.49337749e-01 7.08316560e-01 2.47382226e+03
1.54394531e+03 2.63160561e-02 5.11181930e+01 1.22820781e+01 7.76733701e+00 9.48983211e-01 7.08204370e-01 2.47538791e+03
1.54541016e+03 2.63060310e-02 5.11611194e+01 1.22914382e+01 7.77350023e+00 9.48605174e-01 7.08093138e-01 2.47696298e+03
1.54687500e+03 2.62954384e-02 5.12073890e+01 1.23072483e+01 7.78608154e+00 9.50821187e-01 7.07980866e-01 2.48057854e+03
1.54833984e+03 2.62844761e-02 5.12535049e+01 1.23164144e+01 7.79215747e+00 9.50779309e-01 7.07865324e-01 2.48210913e+03
1.54980469e+03 2.62747006e-02 5.12996768e+01 1.23256165e+01 7.79825758e+00 9.50603756e-01 7.07750706e-01 2.48365004e+03
1.55126953e+03 2.62664662e-02 5.13458582e+01 1.23348512e+01 7.80437972e+00 9.50422823e-01 7.07636957e-01 2.48520038e+03
1.55273438e+03 2.62589969e-02 5.13918765e+01 1.23441066e+01 7.81051587e+00 9.50278449e-01 7.07523865e-01 2.48675687e+03
1.55419922e+03 2.62521979e-02 5.14376964e+01 1.23533797e+01 7.81666366e+00 9.49958365e-01 7.07411373e-01 2.48831855e+03
1.55566406e+03 2.62460794e-02 5.14834568e+01 1.23626804e+01 7.82282863e+00 9.49563186e-01 7.07299658e-01 2.48988780e+03
1.55712891e+03 2.62402005e-02 5.15291998e+01 1.23720109e+01 7.82901150e+00 9.49261159e-01 7.07188751e-01 2.49146499e+03
1.55859375e+03 2.62349256e-02 5.15748523e+01 1.23813652e+01 7.83520841e+00 9.48961520e-01 7.07078549e-01 2.49304851e+03
1.56005859e+03 2.62303923e-02 5.16203054e+01 1.23907334e+01 7.84141299e+00 9.48538047e-01 7.06968879e-01 2.49463573e+03
1.56152344e+03 2.62257046e-02 5.16655385e+01 1.24001131e+01 7.84762335e+00 9.48115296e-01 7.06859701e-01 2.49622591e+03
1.56298828e+03 2.62207850e-02 5.17106208e+01 1.24095092e+01 7.85384261e+00 9.47844683e-01 7.06751102e-01 2.49782036e+03
1.56445312e+03 2.62161480e-02 5.17555937e+01 1.24189234e+01 7.86007178e+00 9.47587628e-01 7.06643121e-01 2.49941954e+03
1.56591797e+03 2.62112485e-02 5.18004257e+01 1.24283541e+01 7.86630957e+00 9.47316150e-01 7.06535732e-01 2.50102295e+03
1.56738281e+03 2.62062075e-02 5.18451424e+01 1.24378029e+01 7.87255745e+00 9.47136858e-01 7.06428964e-01 2.50263117e+03
1.56884766e+03 2.62018323e-02 5.18915031e+01 1.24538396e+01 7.88530191e+00 9.48157846e-01 7.06323860e-01 2.50630960e+03
1.57031250e+03 2.61976137e-02 5.19388188e+01 1.24630099e+01 7.89140911e+00 9.47839172e-01 7.06211365e-01 2.50785126e+03
1.57177734e+03 2.61929076e-02 5.19857699e+01 1.24721826e+01 7.89751690e+00 9.47548980e-01 7.06099199e-01 2.50939366e+03
1.57324219e+03 2.61880743e-02 5.20323181e+01 1.24813547e+01 7.90362421e+00 9.47188305e-01 7.05987310e-01 2.51093628e+03
1.57470703e+03 2.61834099e-02 5.20784181e+01 1.24905227e+01 7.90972967e+00 9.46767575e-01 7.05875636e-01 2.51247846e+03
1.57617188e+03 2.61786113e-02 5.21240529e+01 1.24996855e+01 7.91583370e+00 9.46265724e-01 7.05764161e-01 2.51402028e+03
1.57763672e+03 2.61736163e-02 5.21692440e+01 1.25088443e+01 7.92193765e+00 9.45708657e-01 7.05652904e-01 2.51556224e+03
1.57910156e+03 2.61688977e-02 5.22140249e+01 1.25179995e+01 7.92804214e+00 9.45204468e-01 7.05541873e-01 2.51710457e+03
1.58056641e+03 2.61651346e-02 5.22584104e+01 1.25271498e+01 7.93414635e+00 9.44691282e-01 7.05431050e-01 2.51864694e+03
1.58203125e+03 2.61623218e-02 5.23024299e+01 1.25362946e+01 7.94024876e+00 9.44050566e-01 7.05320425e-01 2.52018883e+03
1.58349609e+03 2.61600599e-02 5.23461200e+01 1.25454350e+01 7.94634843e+00 9.43317904e-01 7.05210016e-01 2.52173003e+03
1.58496094e+03 2.61583245e-02 5.23895258e+01 1.25545767e+01 7.95244766e+00 9.42497333e-01 7.05099925e-01 2.52327161e+03
1.58642578e+03 2.61567602e-02 5.24326914e+01 1.25637263e+01 7.95854932e+00 9.41656331e-01 7.04990266e-01 2.52481491e+03
1.58789062e+03 2.61549324e-02 5.24756188e+01 1.25728843e+01 7.96465299e+00 9.40936968e-01 7.04881051e-01 2.52635984e+03
1.58935547e+03 2.61527567e-02 5.25182485e+01 1.25820458e+01 7.97075539e+00 9.40342791e-01 7.04772196e-01 2.52790505e+03
1.59082031e+03 2.61501717e-02 5.25605142e+01 1.25912045e+01 7.97685258e+00 9.39780946e-01 7.04663587e-01 2.52944890e+03
1.59228516e+03 2.61467592e-02 5.26044360e+01 1.26069384e+01 7.98944635e+00 9.41391235e-01 7.04555926e-01 2.53305530e+03
1.59375000e+03 2.61420969e-02 5.26490523e+01 1.26158657e+01 7.99542472e+00 9.40962159e-01 7.04442607e-01 2.53454302e+03
1.59521484e+03 2.61364201e-02 5.26934604e+01 1.26248028e+01 8.00140703e+00 9.40587481e-01 7.04329746e-01 2.53603304e+03
1.59667969e+03 2.61301306e-02 5.27377898e+01 1.26337569e+01 8.00739806e+00 9.40228435e-01 7.04217468e-01 2.53752731e+03
1.59814453e+03 2.61235667e-02 5.27820794e+01 1.26427303e+01 8.01339917e+00 9.39924080e-01 7.04105809e-01 2.53902641e+03
1.59960938e+03 2.61168440e-02 5.28262927e+01 1.26517199e+01 8.01940870e+00 9.39639361e-01 7.03994717e-01 2.54052961e+03
1.60107422e+03 2.61100218e-02 5.28704169e+01 1.26607249e+01 8.02542685e+00 9.39293510e-01 7.03884172e-01 2.54203692e+03
1.60253906e+03 2.61033464e-02 5.29144439e+01 1.26697473e+01 8.03145574e+00 9.38949872e-01 7.03774204e-01 2.54354912e+03
1.60400391e+03 2.60971566e-02 5.29583841e+01 1.26787908e+01 8.03749819e+00 9.38576040e-01 7.03664872e-01 2.54506731e+03
1.60546875e+03 2.60919098e-02 5.30022680e+01 1.26878577e+01 8.04355561e+00 9.38089718e-01 7.03556215e-01 2.54659209e+03
1.60693359e+03 2.60871537e-02 5.30462001e+01 1.26969561e+01 8.04963223e+00 9.37584057e-01 7.03448376e-01 2.54812532e+03
1.60839844e+03 2.60823301e-02 5.30902690e+01 1.27060945e+01 8.05573214e+00 9.37137472e-01 7.03341499e-01 2.54966882e+03
1.60986328e+03 2.60776880e-02 5.31344552e+01 1.27152718e+01 8.06185388e+00 9.36735098e-01 7.03235566e-01 2.55122207e+03
1.61132812e+03 2.60732335e-02 5.31786639e+01 1.27244776e+01 8.06799101e+00 9.36426188e-01 7.03130399e-01 2.55278238e+03
1.61279297e+03 2.60690157e-02 5.32228665e+01 1.27337069e+01 8.07414059e+00 9.36147516e-01 7.03025912e-01 2.55434853e+03
1.61425781e+03 2.60653149e-02 5.32671214e+01 1.27429661e+01 8.08030629e+00 9.35793363e-01 7.02922214e-01 2.55592205e+03
1.61572266e+03 2.60619303e-02 5.33133750e+01 1.27588733e+01 8.09301931e+00 9.36816509e-01 7.02820421e-01 2.55957266e+03
1.61718750e+03 2.60584980e-02 5.33608075e+01 1.27679542e+01 8.09910044e+00 9.36382556e-01 7.02712885e-01 2.56110401e+03
1.61865234e+03 2.60544745e-02 5.34077089e+01 1.27770307e+01 8.10517503e+00 9.35930135e-01 7.02605533e-01 2.56263337e+03
1.62011719e+03 2.60498363e-02 5.34540214e+01 1.27860920e+01 8.11123657e+00 9.35542069e-01 7.02498185e-01 2.56415804e+03
1.62158203e+03 2.60451138e-02 5.34998595e+01 1.27951475e+01 8.11729147e+00 9.35195409e-01 7.02391000e-01 2.56568061e+03
1.62304688e+03 2.60404525e-02 5.35453773e+01 1.28042102e+01 8.12334831e+00 9.34953690e-01 7.02284202e-01 2.56720463e+03
1.62451172e+03 2.60351906e-02 5.35906521e+01 1.28132818e+01 8.12940818e+00 9.34776843e-01 7.02177821e-01 2.56873056e+03
1.62597656e+03 2.60288764e-02 5.36357446e+01 1.28223675e+01 8.13547457e+00 9.34668411e-01 7.02071954e-01 2.57025984e+03
1.62744141e+03 2.60221130e-02 5.36806281e+01 1.28314672e+01 8.14154790e+00 9.34703020e-01 7.01966601e-01 2.57179262e+03
1.62890625e+03 2.60154956e-02 5.37253229e+01 1.28405818e+01 8.14762853e+00 9.34721410e-01 7.01861778e-01 2.57332907e+03
