x utau delta99 delta* theta beta Ue Reth 
1.33886719e+03 2.27095651e-02 5.24356185e+01 1.47114855e+01 8.58887152e+00 2.10799001e+00 6.66218026e-01 2.57492746e+03
1.34033203e+03 2.26996990e-02 5.24952619e+01 1.47271849e+01 8.59815793e+00 2.10608837e+00 6.66051532e-01 2.57706732e+03
1.34179688e+03 2.26887401e-02 5.25546108e+01 1.47429406e+01 8.60745865e+00 2.10437729e+00 6.65886539e-01 2.57921588e+03
1.34326172e+03 2.26788074e-02 5.26136424e+01 1.47587487e+01 8.61677521e+00 2.10244142e+00 6.65722979e-01 2.58137337e+03
1.34472656e+03 2.26709246e-02 5.26724834e+01 1.47746280e+01 8.62612220e+00 2.10058243e+00 6.65561187e-01 2.58354546e+03
1.34619141e+03 2.26637214e-02 5.27380944e+01 1.47969583e+01 8.64193801e+00 2.10232062e+00 6.65396627e-01 2.58764238e+03
1.34765625e+03 2.26565751e-02 5.28021182e+01 1.48126360e+01 8.65121325e+00 2.10095870e+00 6.65230500e-01 2.58977291e+03
1.34912109e+03 2.26504698e-02 5.28653981e+01 1.48283339e+01 8.66049839e+00 2.09973431e+00 6.65065268e-01 2.59190851e+03
1.35058594e+03 2.26433054e-02 5.29282743e+01 1.48440494e+01 8.66979012e+00 2.09960822e+00 6.64900901e-01 2.59404807e+03
1.35205078e+03 2.26337122e-02 5.29908017e+01 1.48597600e+01 8.67907592e+00 2.10069927e+00 6.64737029e-01 2.59618641e+03
1.35351562e+03 2.26220976e-02 5.30530844e+01 1.48754746e+01 8.68836299e+00 2.10184954e+00 6.64573798e-01 2.59832628e+03
1.35498047e+03 2.26099944e-02 5.31156656e+01 1.48912626e+01 8.69769138e+00 2.10167771e+00 6.64412385e-01 2.60048424e+03
1.35644531e+03 2.26009775e-02 5.31787813e+01 1.49071758e+01 8.70708908e+00 2.10005577e+00 6.64253661e-01 2.60267211e+03
1.35791016e+03 2.25951451e-02 5.32420941e+01 1.49232003e+01 8.71654537e+00 2.09806189e+00 6.64097377e-01 2.60488571e+03
1.35937500e+03 2.25898099e-02 5.33052035e+01 1.49392968e+01 8.72603445e+00 2.09634988e+00 6.63942852e-01 2.60711469e+03
1.36083984e+03 2.25829988e-02 5.33680978e+01 1.49554640e+01 8.73555228e+00 2.09494779e+00 6.63790042e-01 2.60935768e+03
1.36230469e+03 2.25751399e-02 5.34356279e+01 1.49781610e+01 8.75157961e+00 2.09635191e+00 6.63635718e-01 2.61353737e+03
1.36376953e+03 2.25670861e-02 5.35033774e+01 1.49940125e+01 8.76094984e+00 2.09647556e+00 6.63476534e-01 2.61570808e+03
1.36523438e+03 2.25588736e-02 5.35694567e+01 1.50098326e+01 8.77028879e+00 2.09592592e+00 6.63317277e-01 2.61786784e+03
1.36669922e+03 2.25503403e-02 5.36336948e+01 1.50256108e+01 8.77958991e+00 2.09419958e+00 6.63157757e-01 2.62001392e+03
1.36816406e+03 2.25412734e-02 5.36966543e+01 1.50413936e+01 8.78887963e+00 2.09204127e+00 6.62998768e-01 2.62215737e+03
1.36962891e+03 2.25309907e-02 5.37587098e+01 1.50572075e+01 8.79817445e+00 2.09035393e+00 6.62840770e-01 2.62430493e+03
1.37109375e+03 2.25196564e-02 5.38196649e+01 1.50730225e+01 8.80745989e+00 2.08943131e+00 6.62683264e-01 2.62645032e+03
1.37255859e+03 2.25075475e-02 5.38791947e+01 1.50887921e+01 8.81671121e+00 2.08882113e+00 6.62525481e-01 2.62858313e+03
1.37402344e+03 2.24947873e-02 5.39373323e+01 1.51045010e+01 8.82592066e+00 2.08785783e+00 6.62367186e-01 2.63070011e+03
1.37548828e+03 2.24824517e-02 5.39949280e+01 1.51202217e+01 8.83512912e+00 2.08674963e+00 6.62209637e-01 2.63281844e+03
1.37695312e+03 2.24711487e-02 5.40526851e+01 1.51360044e+01 8.84436455e+00 2.08629938e+00 6.62053685e-01 2.63494986e+03
1.37841797e+03 2.24616713e-02 5.41111460e+01 1.51518884e+01 8.85364701e+00 2.08602737e+00 6.61899996e-01 2.63710302e+03
1.37988281e+03 2.24527657e-02 5.41780975e+01 1.51742991e+01 8.86946840e+00 2.09000672e+00 6.61743639e-01 2.64119143e+03
1.38134766e+03 2.24416174e-02 5.42440039e+01 1.51900594e+01 8.87870745e+00 2.08895060e+00 6.61587170e-01 2.64331752e+03
1.38281250e+03 2.24288154e-02 5.43093249e+01 1.52058367e+01 8.88794732e+00 2.08927871e+00 6.61431562e-01 2.64544599e+03
1.38427734e+03 2.24160161e-02 5.43745264e+01 1.52216594e+01 8.89720559e+00 2.09150500e+00 6.61277350e-01 2.64758424e+03
1.38574219e+03 2.24039601e-02 5.44397965e+01 1.52375320e+01 8.90648504e+00 2.09491039e+00 6.61124652e-01 2.64973357e+03
1.38720703e+03 2.23935365e-02 5.45041085e+01 1.52533582e+01 8.91573339e+00 2.09823621e+00 6.60971897e-01 2.65187214e+03
1.38867188e+03 2.23836689e-02 5.45670030e+01 1.52691027e+01 8.92493183e+00 2.10094237e+00 6.60818525e-01 2.65399213e+03
1.39013672e+03 2.23726284e-02 5.46289836e+01 1.52848045e+01 8.93410266e+00 2.10334359e+00 6.60665207e-01 2.65610285e+03
1.39160156e+03 2.23603674e-02 5.46903759e+01 1.53004860e+01 8.94326135e+00 2.10606336e+00 6.60512331e-01 2.65821048e+03
1.39306641e+03 2.23479534e-02 5.47513188e+01 1.53161616e+01 8.95241928e+00 2.10901205e+00 6.60360131e-01 2.66031935e+03
1.39453125e+03 2.23369792e-02 5.48120513e+01 1.53318618e+01 8.96159481e+00 2.11137250e+00 6.60209130e-01 2.66243702e+03
1.39599609e+03 2.23269823e-02 5.48789462e+01 1.53542162e+01 8.97739184e+00 2.11564988e+00 6.60057934e-01 2.66651942e+03
1.39746094e+03 2.23162493e-02 5.49465357e+01 1.53696966e+01 8.98650149e+00 2.11820346e+00 6.59903059e-01 2.66859892e+03
1.39892578e+03 2.23044215e-02 5.50129405e+01 1.53851099e+01 8.99558228e+00 2.12047667e+00 6.59747837e-01 2.67066718e+03
1.40039062e+03 2.22916126e-02 5.50783342e+01 1.54004518e+01 9.00463530e+00 2.12312228e+00 6.59592197e-01 2.67272423e+03
1.40185547e+03 2.22779681e-02 5.51429837e+01 1.54157455e+01 9.01367757e+00 2.12648306e+00 6.59436510e-01 2.67477663e+03
1.40332031e+03 2.22648935e-02 5.52072243e+01 1.54310356e+01 9.02273709e+00 2.12945559e+00 6.59281493e-01 2.67683561e+03
1.40478516e+03 2.22533839e-02 5.52711717e+01 1.54463418e+01 9.03182724e+00 2.13146090e+00 6.59127452e-01 2.67890637e+03
1.40625000e+03 2.22431058e-02 5.53349427e+01 1.54616736e+01 9.04095695e+00 2.13321459e+00 6.58974528e-01 2.68099215e+03
1.40771484e+03 2.22343180e-02 5.53988638e+01 1.54770610e+01 9.05014383e+00 2.13520000e+00 6.58823200e-01 2.68310012e+03
1.40917969e+03 2.22278687e-02 5.54633672e+01 1.54925478e+01 9.05940738e+00 2.13640904e+00 6.58674180e-01 2.68523898e+03
1.41064453e+03 2.22237111e-02 5.55288944e+01 1.55081829e+01 9.06876726e+00 2.13581823e+00 6.58528255e-01 2.68741776e+03
1.41210938e+03 2.22208582e-02 5.56017271e+01 1.55306363e+01 9.08485928e+00 2.13732588e+00 6.58384190e-01 2.69159747e+03
1.41357422e+03 2.22181368e-02 5.56764286e+01 1.55461945e+01 9.09424517e+00 2.13622951e+00 6.58236364e-01 2.69377329e+03
1.41503906e+03 2.22141658e-02 5.57496763e+01 1.55617072e+01 9.10361129e+00 2.13590282e+00 6.58088404e-01 2.69594146e+03
1.41650391e+03 2.22071745e-02 5.58215404e+01 1.55771641e+01 9.11295157e+00 2.13698262e+00 6.57940160e-01 2.69809957e+03
1.41796875e+03 2.21979331e-02 5.58920803e+01 1.55925599e+01 9.12226389e+00 2.13899597e+00 6.57791560e-01 2.70024669e+03
1.41943359e+03 2.21885320e-02 5.59612993e+01 1.56078858e+01 9.13154394e+00 2.14035957e+00 6.57642458e-01 2.70238095e+03
1.42089844e+03 2.21801622e-02 5.60294133e+01 1.56231825e+01 9.14081469e+00 2.14036211e+00 6.57493481e-01 2.70451173e+03
1.42236328e+03 2.21729964e-02 5.60963423e+01 1.56384705e+01 9.15008711e+00 2.14000800e+00 6.57344915e-01 2.70664345e+03
1.42382812e+03 2.21665364e-02 5.61615586e+01 1.56536967e+01 9.15932938e+00 2.14016239e+00 6.57195851e-01 2.70876297e+03
1.42529297e+03 2.21601868e-02 5.62249846e+01 1.56688429e+01 9.16852855e+00 2.14021805e+00 6.57045974e-01 2.71086515e+03
1.42675781e+03 2.21534467e-02 5.62889785e+01 1.56908052e+01 9.18443809e+00 2.14175005e+00 6.56898047e-01 2.71495775e+03
1.42822266e+03 2.21476713e-02 5.63563338e+01 1.57055188e+01 9.19344050e+00 2.13980836e+00 6.56740425e-01 2.71696681e+03
1.42968750e+03 2.21424957e-02 5.64235536e+01 1.57203062e+01 9.20248325e+00 2.13778048e+00 6.56584344e-01 2.71899289e+03
1.43115234e+03 2.21369059e-02 5.64906736e+01 1.57351757e+01 9.21157064e+00 2.13565729e+00 6.56429912e-01 2.72103773e+03
1.43261719e+03 2.21293417e-02 5.65574086e+01 1.57501200e+01 9.22069877e+00 2.13440957e+00 6.56277009e-01 2.72309968e+03
1.43408203e+03 2.21198219e-02 5.66230864e+01 1.57650835e+01 9.22983818e+00 2.13410821e+00 6.56124760e-01 2.72516641e+03
1.43554688e+03 2.21106405e-02 5.66874853e+01 1.57800314e+01 9.23896992e+00 2.13341647e+00 6.55972622e-01 2.72723009e+03
1.43701172e+03 2.21028566e-02 5.67504425e+01 1.57949339e+01 9.24807520e+00 2.13230162e+00 6.55820133e-01 2.72928326e+03
1.43847656e+03 2.20955559e-02 5.68118817e+01 1.58097798e+01 9.25714595e+00 2.13155938e+00 6.55667131e-01 2.73132284e+03
1.43994141e+03 2.20883166e-02 5.68720494e+01 1.58245857e+01 9.26619147e+00 2.13122154e+00 6.55513885e-01 2.73335273e+03
1.44140625e+03 2.20806676e-02 5.69315392e+01 1.58393960e+01 9.27523712e+00 2.13088556e+00 6.55361110e-01 2.73538336e+03
1.44287109e+03 2.20722989e-02 5.69907021e+01 1.58542391e+01 9.28429951e+00 2.13028834e+00 6.55209258e-01 2.73742155e+03
1.44433594e+03 2.20649851e-02 5.70545288e+01 1.58758158e+01 9.30006664e+00 2.13291153e+00 6.55056580e-01 2.74143143e+03
1.44580078e+03 2.20593982e-02 5.71185797e+01 1.58903944e+01 9.30902553e+00 2.13193894e+00 6.54899798e-01 2.74341552e+03
1.44726562e+03 2.20534610e-02 5.71814612e+01 1.59049606e+01 9.31797742e+00 2.13098700e+00 6.54743174e-01 2.74539695e+03
1.44873047e+03 2.20462226e-02 5.72435769e+01 1.59195567e+01 9.32694471e+00 2.12985977e+00 6.54587357e-01 2.74738504e+03
1.45019531e+03 2.20392469e-02 5.73050821e+01 1.59342036e+01 9.33593925e+00 2.12834873e+00 6.54432666e-01 2.74938463e+03
1.45166016e+03 2.20337906e-02 5.73660022e+01 1.59489040e+01 9.34496219e+00 2.12637267e+00 6.54279133e-01 2.75139619e+03
1.45312500e+03 2.20277667e-02 5.74264783e+01 1.59636598e+01 9.35401254e+00 2.12442689e+00 6.54126784e-01 2.75341956e+03
1.45458984e+03 2.20195132e-02 5.74868568e+01 1.59784895e+01 9.36309953e+00 2.12285416e+00 6.53975900e-01 2.75545865e+03
1.45605469e+03 2.20093787e-02 5.75475854e+01 1.59934280e+01 9.37224390e+00 2.12151424e+00 6.53827017e-01 2.75752182e+03
1.45751953e+03 2.19982969e-02 5.76088640e+01 1.60084982e+01 9.38145989e+00 2.12019315e+00 6.53680489e-01 2.75961478e+03
1.45898438e+03 2.19874578e-02 5.76705812e+01 1.60236974e+01 9.39074722e+00 2.11875329e+00 6.53536269e-01 2.76173726e+03
1.46044922e+03 2.19785521e-02 5.77323155e+01 1.60389851e+01 9.40008339e+00 2.11705660e+00 6.53393722e-01 2.76387996e+03
1.46191406e+03 2.19718427e-02 5.77985574e+01 1.60609230e+01 9.41609565e+00 2.11931383e+00 6.53248241e-01 2.76797157e+03
1.46337891e+03 2.19669831e-02 5.78633846e+01 1.60758503e+01 9.42526835e+00 2.11625214e+00 6.53099091e-01 2.77003539e+03
1.46484375e+03 2.19618868e-02 5.79277464e+01 1.60908237e+01 9.43445969e+00 2.11288492e+00 6.52950891e-01 2.77210749e+03
1.46630859e+03 2.19548815e-02 5.79918661e+01 1.61058777e+01 9.44368910e+00 2.11026684e+00 6.52804163e-01 2.77419580e+03
1.46777344e+03 2.19483903e-02 5.80556692e+01 1.61210185e+01 9.45296276e+00 2.10753450e+00 6.52659003e-01 2.77630256e+03
1.46923828e+03 2.19451568e-02 5.81195042e+01 1.61362762e+01 9.46229854e+00 2.10308618e+00 6.52515868e-01 2.77843497e+03
1.47070312e+03 2.19441819e-02 5.81835542e+01 1.61516498e+01 9.47169448e+00 2.09794833e+00 6.52374746e-01 2.78059243e+03
1.47216797e+03 2.19434605e-02 5.82475508e+01 1.61671160e+01 9.48113495e+00 2.09306717e+00 6.52235271e-01 2.78276878e+03
1.47363281e+03 2.19428995e-02 5.83112195e+01 1.61826584e+01 9.49060792e+00 2.08805126e+00 6.52097181e-01 2.78495940e+03
1.47509766e+03 2.19430150e-02 5.83745296e+01 1.61982700e+01 9.50010666e+00 2.08288607e+00 6.51960366e-01 2.78716186e+03
1.47656250e+03 2.19434532e-02 5.84374008e+01 1.62139454e+01 9.50962546e+00 2.07798398e+00 6.51824747e-01 2.78937414e+03
1.47802734e+03 2.19428070e-02 5.85028969e+01 1.62365221e+01 9.52593914e+00 2.08045712e+00 6.51690217e-01 2.79358260e+03
1.47949219e+03 2.19407677e-02 5.85706601e+01 1.62520163e+01 9.53536725e+00 2.07593868e+00 6.51550760e-01 2.79574910e+03
1.48095703e+03 2.19383459e-02 5.86379404e+01 1.62675929e+01 9.54482741e+00 2.07173047e+00 6.51412795e-01 2.79793022e+03
1.48242188e+03 2.19352104e-02 5.87052019e+01 1.62832723e+01 9.55433128e+00 2.06825266e+00 6.51276659e-01 2.80013083e+03
1.48388672e+03 2.19304687e-02 5.87725666e+01 1.62990586e+01 9.56388011e+00 2.06625782e+00 6.51142438e-01 2.80235169e+03
1.48535156e+03 2.19246246e-02 5.88392891e+01 1.63148936e+01 9.57343976e+00 2.06574678e+00 6.51009280e-01 2.80457916e+03
1.48681641e+03 2.19178554e-02 5.89050923e+01 1.63307508e+01 9.58299320e+00 2.06515740e+00 6.50876824e-01 2.80680668e+03
1.48828125e+03 2.19106583e-02 5.89704797e+01 1.63466687e+01 9.59256090e+00 2.06380637e+00 6.50745673e-01 2.80904287e+03
1.48974609e+03 2.19032000e-02 5.90357201e+01 1.63626592e+01 9.60215040e+00 2.06235121e+00 6.50616012e-01 2.81129076e+03
1.49121094e+03 2.18950692e-02 5.91009128e+01 1.63787246e+01 9.61176482e+00 2.06097755e+00 6.50487888e-01 2.81355147e+03
1.49267578e+03 2.18864480e-02 5.91659918e+01 1.63948615e+01 9.62140428e+00 2.06016193e+00 6.50361269e-01 2.81582491e+03
1.49414062e+03 2.18784227e-02 5.92332430e+01 1.64179345e+01 9.63786963e+00 2.06549007e+00 6.50236242e-01 2.82010146e+03
1.49560547e+03 2.18722079e-02 5.93023971e+01 1.64337195e+01 9.64733501e+00 2.06611558e+00 6.50103755e-01 2.82229592e+03
1.49707031e+03 2.18668635e-02 5.93704735e+01 1.64494582e+01 9.65676590e+00 2.06649807e+00 6.49971076e-01 2.82447833e+03
1.49853516e+03 2.18601637e-02 5.94376733e+01 1.64651706e+01 9.66617358e+00 2.06711557e+00 6.49838523e-01 2.82665338e+03
1.50000000e+03 2.18513413e-02 5.95037280e+01 1.64808325e+01 9.67554614e+00 2.06826829e+00 6.49705756e-01 2.82881611e+03
1.50146484e+03 2.18404703e-02 5.95684986e+01 1.64964210e+01 9.68487270e+00 2.06987837e+00 6.49572452e-01 2.83096193e+03
1.50292969e+03 2.18281714e-02 5.96325684e+01 1.65119664e+01 9.69417222e+00 2.07132836e+00 6.49439070e-01 2.83309839e+03
1.50439453e+03 2.18158931e-02 5.96967163e+01 1.65275228e+01 9.70347778e+00 2.07255944e+00 6.49306408e-01 2.83523864e+03
1.50585938e+03 2.18045683e-02 5.97605582e+01 1.65430571e+01 9.71277377e+00 2.07441679e+00 6.49173967e-01 2.83737594e+03
1.50732422e+03 2.17947050e-02 5.98236820e+01 1.65585505e+01 9.72205130e+00 2.07598783e+00 6.49041463e-01 2.83950648e+03
1.50878906e+03 2.17857688e-02 5.98860580e+01 1.65740133e+01 9.73131744e+00 2.07619941e+00 6.48909050e-01 2.84163298e+03
1.51025391e+03 2.17777883e-02 5.99477486e+01 1.65894433e+01 9.74057137e+00 2.07586530e+00 6.48776686e-01 2.84375503e+03
1.51171875e+03 2.17712913e-02 6.00153128e+01 1.66115895e+01 9.75658584e+00 2.08144331e+00 6.48641342e-01 2.84783622e+03
1.51318359e+03 2.17654346e-02 6.00825917e+01 1.66267460e+01 9.76573600e+00 2.08097612e+00 6.48504540e-01 2.84990586e+03
1.51464844e+03 2.17593063e-02 6.01501205e+01 1.66419609e+01 9.77491943e+00 2.08068924e+00 6.48369114e-01 2.85199014e+03
1.51611328e+03 2.17528473e-02 6.02177785e+01 1.66572300e+01 9.78413263e+00 2.08060154e+00 6.48235007e-01 2.85408778e+03
1.51757812e+03 2.17461351e-02 6.02851173e+01 1.66725267e+01 9.79335991e+00 2.08045403e+00 6.48101822e-01 2.85619248e+03
1.51904297e+03 2.17387324e-02 6.03515712e+01 1.66878017e+01 9.80257367e+00 2.07981874e+00 6.47968835e-01 2.85829301e+03
1.52050781e+03 2.17315873e-02 6.04171756e+01 1.67030536e+01 9.81177354e+00 2.07883593e+00 6.47836025e-01 2.86038917e+03
1.52197266e+03 2.17261916e-02 6.04824982e+01 1.67183394e+01 9.82099117e+00 2.07803980e+00 6.47704225e-01 2.86249386e+03
1.52343750e+03 2.17216022e-02 6.05479054e+01 1.67337062e+01 9.83025063e+00 2.07746351e+00 6.47574124e-01 2.86461717e+03
1.52490234e+03 2.17153104e-02 6.06135118e+01 1.67491714e+01 9.83955957e+00 2.07698648e+00 6.47445970e-01 2.86676244e+03
1.52636719e+03 2.17069979e-02 6.06789933e+01 1.67646808e+01 9.84888871e+00 2.07690950e+00 6.47318973e-01 2.86891764e+03
1.52783203e+03 2.16976030e-02 6.07505585e+01 1.67870201e+01 9.86504346e+00 2.08116672e+00 6.47190417e-01 2.87305272e+03
1.52929688e+03 2.16876167e-02 6.08227754e+01 1.68022789e+01 9.87427701e+00 2.08133103e+00 6.47059306e-01 2.87515927e+03
1.53076172e+03 2.16786406e-02 6.08948222e+01 1.68175755e+01 9.88353634e+00 2.08153476e+00 6.46929258e-01 2.87727697e+03
1.53222656e+03 2.16719934e-02 6.09664267e+01 1.68328785e+01 9.89280298e+00 2.08162029e+00 6.46799828e-01 2.87939847e+03
1.53369141e+03 2.16669432e-02 6.10375816e+01 1.68481863e+01 9.90207357e+00 2.08133578e+00 6.46671004e-01 2.88152274e+03
1.53515625e+03 2.16631034e-02 6.11083397e+01 1.68635040e+01 9.91134918e+00 2.08106778e+00 6.46542879e-01 2.88365051e+03
1.53662109e+03 2.16613513e-02 6.11784992e+01 1.68788096e+01 9.92061640e+00 2.08061439e+00 6.46415145e-01 2.88577651e+03
1.53808594e+03 2.16609038e-02 6.12479500e+01 1.68940849e+01 9.92986375e+00 2.08031762e+00 6.46287555e-01 2.88789631e+03
1.53955078e+03 2.16613400e-02 6.13164500e+01 1.69093007e+01 9.93907409e+00 2.08010481e+00 6.46159696e-01 2.89000309e+03
1.54101562e+03 2.16631082e-02 6.13836079e+01 1.69244172e+01 9.94822484e+00 2.07964706e+00 6.46030997e-01 2.89208772e+03
1.54248047e+03 2.16644647e-02 6.14510602e+01 1.69464269e+01 9.96421719e+00 2.08288062e+00 6.45902285e-01 2.89615979e+03
1.54394531e+03 2.16635649e-02 6.15208273e+01 1.69610568e+01 9.97312904e+00 2.08244947e+00 6.45766348e-01 2.89814000e+03
1.54541016e+03 2.16601103e-02 6.15901333e+01 1.69757337e+01 9.98206484e+00 2.08252844e+00 6.45631647e-01 2.90013163e+03
1.54687500e+03 2.16548889e-02 6.16590873e+01 1.69904641e+01 9.99103106e+00 2.08335442e+00 6.45498277e-01 2.90213700e+03
1.54833984e+03 2.16494628e-02 6.17276445e+01 1.70052318e+01 1.00000206e+01 2.08449751e+00 6.45366004e-01 2.90415299e+03
1.54980469e+03 2.16455024e-02 6.17957166e+01 1.70200281e+01 1.00090291e+01 2.08446420e+00 6.45234697e-01 2.90617778e+03
1.55126953e+03 2.16442605e-02 6.18635924e+01 1.70348784e+01 1.00180694e+01 2.08328045e+00 6.45104714e-01 2.90821671e+03
1.55273438e+03 2.16450320e-02 6.19310989e+01 1.70497618e+01 1.00271263e+01 2.08232509e+00 6.44975758e-01 2.91026402e+03
1.55419922e+03 2.16446959e-02 6.19980579e+01 1.70646593e+01 1.00361850e+01 2.08229678e+00 6.44847556e-01 2.91231423e+03
1.55566406e+03 2.16417986e-02 6.20647385e+01 1.70795907e+01 1.00452557e+01 2.08272471e+00 6.44720389e-01 2.91437154e+03
1.55712891e+03 2.16380886e-02 6.21310763e+01 1.70945473e+01 1.00543341e+01 2.08270092e+00 6.44594121e-01 2.91643410e+03
1.55859375e+03 2.16335166e-02 6.21987353e+01 1.71165381e+01 1.00703472e+01 2.08513677e+00 6.44469301e-01 2.92051334e+03
1.56005859e+03 2.16272302e-02 6.22683494e+01 1.71311476e+01 1.00792648e+01 2.08508176e+00 6.44337784e-01 2.92250303e+03
1.56152344e+03 2.16198457e-02 6.23370325e+01 1.71457417e+01 1.00881738e+01 2.08538180e+00 6.44206555e-01 2.92449046e+03
1.56298828e+03 2.16128574e-02 6.24048615e+01 1.71603149e+01 1.00970739e+01 2.08601293e+00 6.44075531e-01 2.92647519e+03
1.56445312e+03 2.16072254e-02 6.24717630e+01 1.71748574e+01 1.01059619e+01 2.08619164e+00 6.43944567e-01 2.92845566e+03
1.56591797e+03 2.16018590e-02 6.25380316e+01 1.71893940e+01 1.01148517e+01 2.08606161e+00 6.43814003e-01 2.93043743e+03
1.56738281e+03 2.15957865e-02 6.26039261e+01 1.72039434e+01 1.01237533e+01 2.08627448e+00 6.43684107e-01 2.93242459e+03
1.56884766e+03 2.15893636e-02 6.26694407e+01 1.72184998e+01 1.01326642e+01 2.08669434e+00 6.43554796e-01 2.93441608e+03
1.57031250e+03 2.15848427e-02 6.27344602e+01 1.72330585e+01 1.01415811e+01 2.08673335e+00 6.43425991e-01 2.93641060e+03
1.57177734e+03 2.15831139e-02 6.27990634e+01 1.72476279e+01 1.01505048e+01 2.08590331e+00 6.43297805e-01 2.93840887e+03
1.57324219e+03 2.15823628e-02 6.28639885e+01 1.72622644e+01 1.01594621e+01 2.08451549e+00 6.43171023e-01 2.94042224e+03
1.57470703e+03 2.15814849e-02 6.29296375e+01 1.72769989e+01 1.01684680e+01 2.08335434e+00 6.43046073e-01 2.94245703e+03
1.57617188e+03 2.15800761e-02 6.30015065e+01 1.72985912e+01 1.01843553e+01 2.08449513e+00 6.42918473e-01 2.94646957e+03
1.57763672e+03 2.15774742e-02 6.30723675e+01 1.73130820e+01 1.01932494e+01 2.08310438e+00 6.42789664e-01 2.94845192e+03
1.57910156e+03 2.15731066e-02 6.31428993e+01 1.73276126e+01 1.02021560e+01 2.08171956e+00 6.42661820e-01 2.95044125e+03
1.58056641e+03 2.15667721e-02 6.32128023e+01 1.73421521e+01 1.02110565e+01 2.08119029e+00 6.42534514e-01 2.95243029e+03
1.58203125e+03 2.15594793e-02 6.32818399e+01 1.73566749e+01 1.02199344e+01 2.08133810e+00 6.42407388e-01 2.95441262e+03
1.58349609e+03 2.15508358e-02 6.33498476e+01 1.73711751e+01 1.02287846e+01 2.08176142e+00 6.42280358e-01 2.95638635e+03
1.58496094e+03 2.15394943e-02 6.34169503e+01 1.73856647e+01 1.02376158e+01 2.08220557e+00 6.42153579e-01 2.95835472e+03
1.58642578e+03 2.15273070e-02 6.34833644e+01 1.74001599e+01 1.02464430e+01 2.08242958e+00 6.42027266e-01 2.96032309e+03
1.58789062e+03 2.15166565e-02 6.35488916e+01 1.74146522e+01 1.02552648e+01 2.08254207e+00 6.41901291e-01 2.96229047e+03
1.58935547e+03 2.15079469e-02 6.36132910e+01 1.74291158e+01 1.02640661e+01 2.08273126e+00 6.41775296e-01 2.96425083e+03
1.59082031e+03 2.15008828e-02 6.36765080e+01 1.74435391e+01 1.02728387e+01 2.08280429e+00 6.41649114e-01 2.96620102e+03
1.59228516e+03 2.14940733e-02 6.37426764e+01 1.74647181e+01 1.02884469e+01 2.08399948e+00 6.41518497e-01 2.97010305e+03
1.59375000e+03 2.14858190e-02 6.38074671e+01 1.74787011e+01 1.02969995e+01 2.08379474e+00 6.41385792e-01 2.97195712e+03
1.59521484e+03 2.14752005e-02 6.38717372e+01 1.74926998e+01 1.03055623e+01 2.08407383e+00 6.41253649e-01 2.97381575e+03
1.59667969e+03 2.14632911e-02 6.39353250e+01 1.75067077e+01 1.03141373e+01 2.08458964e+00 6.41121983e-01 2.97567906e+03
1.59814453e+03 2.14522148e-02 6.39981461e+01 1.75207198e+01 1.03227250e+01 2.08466737e+00 6.40990722e-01 2.97754692e+03
1.59960938e+03 2.14429310e-02 6.40601492e+01 1.75347279e+01 1.03313221e+01 2.08463591e+00 6.40859761e-01 2.97941787e+03
1.60107422e+03 2.14347341e-02 6.41213366e+01 1.75487244e+01 1.03399225e+01 2.08510647e+00 6.40729010e-01 2.98128973e+03
1.60253906e+03 2.14257016e-02 6.41818263e+01 1.75627095e+01 1.03485234e+01 2.08596430e+00 6.40598474e-01 2.98316175e+03
1.60400391e+03 2.14144271e-02 6.42418055e+01 1.75766955e+01 1.03571311e+01 2.08711187e+00 6.40468323e-01 2.98503649e+03
1.60546875e+03 2.14027228e-02 6.43014226e+01 1.75906941e+01 1.03657533e+01 2.08795747e+00 6.40338710e-01 2.98691689e+03
1.60693359e+03 2.13933918e-02 6.43606266e+01 1.76047038e+01 1.03743909e+01 2.08776366e+00 6.40209608e-01 2.98880313e+03
1.60839844e+03 2.13869653e-02 6.44191328e+01 1.76187127e+01 1.03830386e+01 2.08681980e+00 6.40080855e-01 2.99069289e+03
1.60986328e+03 2.13834460e-02 6.44798885e+01 1.76396093e+01 1.03986152e+01 2.08908141e+00 6.39949421e-01 2.99456449e+03
1.61132812e+03 2.13820464e-02 6.45392399e+01 1.76531813e+01 1.04070699e+01 2.08745795e+00 6.39814421e-01 2.99636704e+03
1.61279297e+03 2.13802397e-02 6.45981914e+01 1.76667737e+01 1.04155450e+01 2.08571047e+00 6.39680049e-01 2.99817736e+03
1.61425781e+03 2.13778042e-02 6.46571828e+01 1.76804169e+01 1.04240559e+01 2.08437135e+00 6.39546713e-01 3.00000181e+03
1.61572266e+03 2.13748066e-02 6.47164387e+01 1.76941275e+01 1.04326087e+01 2.08359141e+00 6.39414643e-01 3.00184324e+03
1.61718750e+03 2.13695648e-02 6.47756881e+01 1.77078778e+01 1.04411870e+01 2.08347493e+00 6.39283475e-01 3.00369524e+03
1.61865234e+03 2.13625278e-02 6.48344805e+01 1.77216170e+01 1.04497647e+01 2.08390771e+00 6.39152526e-01 3.00554707e+03
1.62011719e+03 2.13552161e-02 6.48926734e+01 1.77353246e+01 1.04583323e+01 2.08444342e+00 6.39021525e-01 3.00739475e+03
1.62158203e+03 2.13490051e-02 6.49506823e+01 1.77490366e+01 1.04669099e+01 2.08451136e+00 6.38890961e-01 3.00924636e+03
