x utau delta99 delta* theta beta Ue Reth 
1.33593750e+03 1.79592439e-02 6.20230335e+01 2.03054012e+01 1.06121582e+01 4.43021439e+00 6.16770737e-01 2.94537088e+03
1.33740234e+03 1.79518627e-02 6.20976218e+01 2.03298089e+01 1.06248314e+01 4.42227060e+00 6.16600866e-01 2.94807612e+03
1.33886719e+03 1.79432389e-02 6.21720329e+01 2.03542992e+01 1.06375461e+01 4.41769186e+00 6.16432935e-01 2.95080021e+03
1.34033203e+03 1.79359057e-02 6.22524278e+01 2.03865775e+01 1.06579959e+01 4.42987685e+00 6.16265144e-01 2.95566812e+03
1.34179688e+03 1.79298210e-02 6.23375971e+01 2.04107349e+01 1.06706111e+01 4.42531445e+00 6.16091788e-01 2.95833415e+03
1.34326172e+03 1.79271039e-02 6.24217997e+01 2.04349664e+01 1.06832644e+01 4.41746076e+00 6.15920214e-01 2.96101734e+03
1.34472656e+03 1.79259994e-02 6.25054288e+01 2.04592924e+01 1.06959676e+01 4.40725581e+00 6.15750709e-01 2.96372233e+03
1.34619141e+03 1.79189669e-02 6.25885682e+01 2.04837033e+01 1.07087161e+01 4.40037775e+00 6.15583126e-01 2.96644722e+03
1.34765625e+03 1.79094363e-02 6.26708811e+01 2.05081708e+01 1.07214977e+01 4.39568347e+00 6.15417056e-01 2.96918666e+03
1.34912109e+03 1.79051562e-02 6.27524908e+01 2.05327042e+01 1.07343169e+01 4.38816849e+00 6.15252642e-01 2.97194257e+03
1.35058594e+03 1.79013919e-02 6.28337315e+01 2.05573129e+01 1.07471756e+01 4.38204644e+00 6.15090037e-01 2.97471628e+03
1.35205078e+03 1.78954183e-02 6.29147046e+01 2.05819899e+01 1.07600706e+01 4.37936640e+00 6.14929163e-01 2.97750653e+03
1.35351562e+03 1.78899814e-02 6.29957887e+01 2.06067626e+01 1.07730159e+01 4.37664236e+00 6.14770453e-01 2.98031933e+03
1.35498047e+03 1.78824329e-02 6.30798566e+01 2.06395120e+01 1.07937918e+01 4.38878144e+00 6.14614708e-01 2.98531043e+03
1.35644531e+03 1.78722794e-02 6.31687244e+01 2.06637780e+01 1.08065628e+01 4.38831769e+00 6.14448205e-01 2.98803289e+03
1.35791016e+03 1.78643595e-02 6.32542178e+01 2.06879076e+01 1.08192704e+01 4.38824735e+00 6.14280540e-01 2.99073026e+03
1.35937500e+03 1.78591855e-02 6.33369995e+01 2.07119479e+01 1.08319349e+01 4.38777465e+00 6.14112419e-01 2.99341158e+03
1.36083984e+03 1.78538992e-02 6.34178516e+01 2.07359477e+01 1.08445772e+01 4.38787024e+00 6.13944558e-01 2.99608613e+03
1.36230469e+03 1.78496059e-02 6.34973588e+01 2.07599272e+01 1.08572045e+01 4.38692898e+00 6.13777262e-01 2.99875736e+03
1.36376953e+03 1.78426103e-02 6.35759031e+01 2.07839079e+01 1.08698242e+01 4.38728982e+00 6.13610850e-01 3.00142893e+03
1.36523438e+03 1.78289059e-02 6.36538726e+01 2.08079178e+01 1.08824510e+01 4.39212422e+00 6.13445741e-01 3.00410695e+03
1.36669922e+03 1.78126759e-02 6.37312335e+01 2.08319382e+01 1.08950802e+01 4.39823547e+00 6.13281674e-01 3.00678886e+03
1.36816406e+03 1.77974470e-02 6.38080181e+01 2.08559955e+01 1.09077278e+01 4.40152300e+00 6.13119020e-01 3.00948093e+03
1.36962891e+03 1.77814971e-02 6.38841253e+01 2.08800867e+01 1.09203957e+01 4.40431365e+00 6.12957731e-01 3.01218343e+03
1.37109375e+03 1.77676436e-02 6.39650721e+01 2.09119019e+01 1.09408249e+01 4.42795058e+00 6.12794477e-01 3.01701468e+03
1.37255859e+03 1.77570890e-02 6.40480578e+01 2.09354609e+01 1.09533198e+01 4.42711411e+00 6.12625462e-01 3.01962718e+03
1.37402344e+03 1.77473443e-02 6.41307820e+01 2.09590694e+01 1.09658539e+01 4.42656710e+00 6.12457968e-01 3.02225606e+03
1.37548828e+03 1.77362517e-02 6.42131387e+01 2.09827358e+01 1.09784303e+01 4.42962118e+00 6.12292116e-01 3.02490285e+03
1.37695312e+03 1.77237623e-02 6.42946862e+01 2.10064350e+01 1.09910429e+01 4.43468644e+00 6.12127568e-01 3.02756415e+03
1.37841797e+03 1.77155334e-02 6.43752482e+01 2.10301371e+01 1.10036864e+01 4.43689236e+00 6.11963920e-01 3.03023658e+03
1.37988281e+03 1.77157807e-02 6.44550198e+01 2.10538370e+01 1.10163616e+01 4.43309346e+00 6.11801104e-01 3.03291999e+03
1.38134766e+03 1.77206707e-02 6.45341701e+01 2.10775533e+01 1.10290718e+01 4.42485663e+00 6.11639376e-01 3.03561656e+03
1.38281250e+03 1.77264702e-02 6.46125159e+01 2.11012779e+01 1.10418016e+01 4.41635910e+00 6.11478608e-01 3.03832146e+03
1.38427734e+03 1.77296250e-02 6.46897915e+01 2.11249946e+01 1.10545311e+01 4.41026161e+00 6.11318567e-01 3.04102805e+03
1.38574219e+03 1.77266675e-02 6.47658773e+01 2.11487037e+01 1.10672539e+01 4.40783008e+00 6.11159268e-01 3.04373465e+03
1.38720703e+03 1.77191493e-02 6.48504638e+01 2.11801403e+01 1.10877690e+01 4.42490148e+00 6.10996878e-01 3.04856650e+03
1.38867188e+03 1.77098291e-02 6.49352943e+01 2.12035090e+01 1.11003868e+01 4.42553700e+00 6.10832626e-01 3.05121529e+03
1.39013672e+03 1.76994427e-02 6.50200103e+01 2.12269380e+01 1.11130380e+01 4.42392512e+00 6.10670004e-01 3.05387954e+03
1.39160156e+03 1.76901960e-02 6.51044578e+01 2.12504247e+01 1.11257215e+01 4.41965152e+00 6.10508964e-01 3.05655873e+03
1.39306641e+03 1.76835574e-02 6.51886173e+01 2.12739658e+01 1.11384325e+01 4.41605497e+00 6.10349455e-01 3.05925128e+03
1.39453125e+03 1.76783015e-02 6.52726696e+01 2.12975844e+01 1.11511770e+01 4.41408698e+00 6.10191801e-01 3.06196055e+03
1.39599609e+03 1.76726752e-02 6.53566326e+01 2.13212979e+01 1.11639609e+01 4.41171513e+00 6.10036244e-01 3.06468935e+03
1.39746094e+03 1.76674254e-02 6.54400949e+01 2.13450783e+01 1.11767702e+01 4.40652652e+00 6.09882402e-01 3.06743196e+03
1.39892578e+03 1.76641022e-02 6.55226737e+01 2.13688957e+01 1.11895900e+01 4.39922325e+00 6.09729858e-01 3.07018221e+03
1.40039062e+03 1.76631479e-02 6.56042635e+01 2.13927465e+01 1.12024154e+01 4.39111279e+00 6.09578559e-01 3.07293851e+03
1.40185547e+03 1.76612941e-02 6.56937934e+01 2.14245857e+01 1.12231559e+01 4.40341745e+00 6.09427621e-01 3.07786555e+03
1.40332031e+03 1.76592004e-02 6.57881260e+01 2.14483179e+01 1.12359679e+01 4.39543913e+00 6.09274237e-01 3.08060358e+03
1.40478516e+03 1.76599162e-02 6.58825777e+01 2.14721687e+01 1.12488278e+01 4.38602294e+00 6.09123199e-01 3.08336489e+03
1.40625000e+03 1.76585823e-02 6.59772170e+01 2.14961464e+01 1.12617362e+01 4.38063197e+00 6.08974633e-01 3.08615024e+03
1.40771484e+03 1.76515538e-02 6.60715285e+01 2.15202305e+01 1.12746835e+01 4.38031146e+00 6.08828276e-01 3.08895574e+03
1.40917969e+03 1.76416900e-02 6.61654109e+01 2.15444257e+01 1.12876778e+01 4.38213755e+00 6.08684210e-01 3.09178407e+03
1.41064453e+03 1.76316016e-02 6.62590384e+01 2.15687495e+01 1.13007310e+01 4.38278081e+00 6.08542680e-01 3.09463972e+03
1.41210938e+03 1.76204238e-02 6.63524178e+01 2.15932068e+01 1.13138444e+01 4.38151275e+00 6.08403768e-01 3.09752351e+03
1.41357422e+03 1.76063771e-02 6.64451820e+01 2.16177615e+01 1.13269987e+01 4.38144079e+00 6.08267001e-01 3.10042779e+03
1.41503906e+03 1.75892569e-02 6.65434839e+01 2.16504338e+01 1.13481477e+01 4.39585514e+00 6.08132166e-01 3.10552813e+03
1.41650391e+03 1.75713301e-02 6.66478094e+01 2.16747414e+01 1.13612488e+01 4.39860208e+00 6.07991515e-01 3.10839430e+03
1.41796875e+03 1.75562486e-02 6.67477591e+01 2.16988633e+01 1.13742616e+01 4.40106945e+00 6.07849193e-01 3.11122608e+03
1.41943359e+03 1.75444944e-02 6.68441871e+01 2.17228516e+01 1.13872159e+01 4.40107700e+00 6.07705905e-01 3.11403524e+03
1.42089844e+03 1.75342267e-02 6.69384177e+01 2.17467850e+01 1.14001507e+01 4.40008393e+00 6.07562707e-01 3.11683788e+03
1.42236328e+03 1.75268514e-02 6.70311275e+01 2.17707002e+01 1.14130842e+01 4.39898424e+00 6.07420098e-01 3.11964154e+03
1.42382812e+03 1.75237268e-02 6.71228458e+01 2.17946289e+01 1.14260317e+01 4.39720758e+00 6.07278517e-01 3.12245260e+03
1.42529297e+03 1.75224707e-02 6.72133494e+01 2.18185425e+01 1.14389766e+01 4.39375410e+00 6.07137590e-01 3.12526471e+03
1.42675781e+03 1.75214996e-02 6.73022143e+01 2.18423912e+01 1.14518941e+01 4.38975173e+00 6.06996659e-01 3.12806766e+03
1.42822266e+03 1.75212474e-02 6.73944559e+01 2.18744272e+01 1.14728670e+01 4.39898072e+00 6.06858214e-01 3.13308162e+03
1.42968750e+03 1.75230087e-02 6.74954430e+01 2.18980331e+01 1.14857420e+01 4.39319718e+00 6.06713781e-01 3.13585107e+03
1.43115234e+03 1.75271304e-02 6.75926698e+01 2.19214767e+01 1.14985334e+01 4.38715768e+00 6.06568055e-01 3.13858937e+03
1.43261719e+03 1.75323962e-02 6.76853343e+01 2.19446875e+01 1.15112029e+01 4.38213041e+00 6.06420119e-01 3.14128128e+03
1.43408203e+03 1.75382972e-02 6.77747856e+01 2.19677595e+01 1.15237954e+01 4.37806244e+00 6.06271197e-01 3.14394536e+03
1.43554688e+03 1.75452582e-02 6.78623565e+01 2.19907925e+01 1.15363577e+01 4.37286350e+00 6.06122592e-01 3.14660116e+03
1.43701172e+03 1.75523284e-02 6.79484817e+01 2.20138219e+01 1.15489024e+01 4.36618557e+00 6.05974769e-01 3.14925457e+03
1.43847656e+03 1.75595310e-02 6.80332216e+01 2.20368476e+01 1.15614254e+01 4.35765556e+00 6.05827728e-01 3.15190442e+03
1.43994141e+03 1.75658952e-02 6.81161795e+01 2.20598329e+01 1.15739072e+01 4.34740860e+00 6.05680983e-01 3.15454296e+03
1.44140625e+03 1.75675519e-02 6.81964506e+01 2.20827026e+01 1.15863127e+01 4.34071989e+00 6.05533547e-01 3.15715546e+03
1.44287109e+03 1.75636129e-02 6.82779084e+01 2.21134926e+01 1.16066573e+01 4.35380623e+00 6.05384037e-01 3.16191827e+03
1.44433594e+03 1.75565399e-02 6.83625057e+01 2.21356039e+01 1.16187120e+01 4.35367253e+00 6.05226759e-01 3.16437993e+03
1.44580078e+03 1.75473842e-02 6.84465689e+01 2.21577121e+01 1.16307527e+01 4.35398516e+00 6.05070254e-01 3.16684012e+03
1.44726562e+03 1.75367405e-02 6.85304445e+01 2.21798569e+01 1.16428028e+01 4.35472280e+00 6.04915017e-01 3.16930782e+03
1.44873047e+03 1.75260611e-02 6.86139568e+01 2.22020426e+01 1.16548674e+01 4.35597482e+00 6.04761097e-01 3.17178466e+03
1.45019531e+03 1.75161024e-02 6.86961749e+01 2.22242002e+01 1.16669145e+01 4.35686123e+00 6.04607610e-01 3.17425739e+03
1.45166016e+03 1.75100742e-02 6.87761396e+01 2.22462414e+01 1.16789051e+01 4.35575047e+00 6.04453425e-01 3.17670938e+03
1.45312500e+03 1.75102281e-02 6.88537599e+01 2.22681487e+01 1.16908323e+01 4.35188582e+00 6.04298311e-01 3.17913759e+03
1.45458984e+03 1.75118564e-02 6.89295737e+01 2.22899681e+01 1.17027162e+01 4.34759162e+00 6.04142863e-01 3.18155060e+03
1.45605469e+03 1.75116343e-02 6.90037951e+01 2.23117267e+01 1.17145675e+01 4.34440968e+00 6.03987422e-01 3.18395315e+03
1.45751953e+03 1.75109200e-02 6.90758281e+01 2.23333739e+01 1.17263605e+01 4.34143337e+00 6.03831329e-01 3.18633473e+03
1.45898438e+03 1.75103617e-02 6.91493213e+01 2.23630594e+01 1.17461791e+01 4.34361215e+00 6.03674271e-01 3.19088976e+03
1.46044922e+03 1.75084094e-02 6.92270204e+01 2.23841918e+01 1.17577600e+01 4.34264571e+00 6.03511687e-01 3.19317551e+03
1.46191406e+03 1.75045224e-02 6.93048069e+01 2.24053949e+01 1.17693768e+01 4.34135461e+00 6.03350738e-01 3.19547798e+03
1.46337891e+03 1.74991636e-02 6.93828297e+01 2.24266878e+01 1.17810439e+01 4.33946649e+00 6.03191655e-01 3.19780233e+03
1.46484375e+03 1.74931545e-02 6.94600706e+01 2.24479972e+01 1.17927301e+01 4.33777450e+00 6.03033500e-01 3.20013508e+03
1.46630859e+03 1.74875775e-02 6.95354870e+01 2.24692401e+01 1.18043960e+01 4.33730566e+00 6.02875212e-01 3.20245998e+03
1.46777344e+03 1.74817283e-02 6.96088856e+01 2.24903976e+01 1.18160329e+01 4.33777721e+00 6.02716550e-01 3.20477337e+03
1.46923828e+03 1.74765549e-02 6.96805459e+01 2.25114941e+01 1.18276554e+01 4.33680486e+00 6.02557815e-01 3.20708080e+03
1.47070312e+03 1.74732217e-02 6.97504558e+01 2.25325308e+01 1.18392654e+01 4.33338127e+00 6.02399018e-01 3.20938283e+03
1.47216797e+03 1.74696038e-02 6.98185418e+01 2.25534956e+01 1.18508556e+01 4.32955124e+00 6.02239996e-01 3.21167664e+03
1.47363281e+03 1.74642715e-02 6.98852706e+01 2.25744185e+01 1.18624405e+01 4.32625728e+00 6.02081121e-01 3.21396816e+03
1.47509766e+03 1.74573094e-02 6.99514747e+01 2.25953607e+01 1.18740514e+01 4.32430559e+00 6.01923160e-01 3.21626995e+03
1.47656250e+03 1.74507453e-02 7.00214695e+01 2.26246772e+01 1.18938882e+01 4.33557627e+00 6.01768128e-01 3.22081329e+03
1.47802734e+03 1.74490616e-02 7.00997451e+01 2.26456434e+01 1.19055995e+01 4.33093461e+00 6.01610421e-01 3.22313972e+03
1.47949219e+03 1.74518515e-02 7.01779755e+01 2.26666667e+01 1.19173578e+01 4.32337900e+00 6.01454049e-01 3.22548439e+03
1.48095703e+03 1.74541208e-02 7.02554780e+01 2.26877100e+01 1.19291399e+01 4.31536164e+00 6.01298544e-01 3.22783851e+03
1.48242188e+03 1.74542977e-02 7.03317102e+01 2.27087353e+01 1.19409238e+01 4.30873333e+00 6.01143432e-01 3.23019357e+03
1.48388672e+03 1.74542450e-02 7.04066108e+01 2.27297416e+01 1.19527087e+01 4.30377948e+00 6.00988699e-01 3.23254929e+03
1.48535156e+03 1.74560787e-02 7.04802635e+01 2.27507392e+01 1.19644989e+01 4.29837269e+00 6.00834475e-01 3.23490753e+03
1.48681641e+03 1.74592392e-02 7.05527686e+01 2.27717421e+01 1.19762970e+01 4.29229449e+00 6.00680936e-01 3.23726997e+03
1.48828125e+03 1.74615297e-02 7.06242138e+01 2.27927586e+01 1.19881044e+01 4.28745357e+00 6.00528183e-01 3.23963754e+03
1.48974609e+03 1.74637744e-02 7.06943899e+01 2.28137692e+01 1.19999139e+01 4.28226892e+00 6.00375964e-01 3.24200694e+03
1.49121094e+03 1.74663894e-02 7.07631150e+01 2.28347666e+01 1.20117240e+01 4.27718064e+00 6.00224185e-01 3.24437727e+03
1.49267578e+03 1.74674936e-02 7.08304222e+01 2.28557584e+01 1.20235395e+01 4.27396362e+00 6.00072940e-01 3.24675032e+03
1.49414062e+03 1.74686140e-02 7.08989948e+01 2.28850791e+01 1.20435654e+01 4.27441457e+00 5.99923612e-01 3.25134868e+03
1.49560547e+03 1.74705366e-02 7.09737349e+01 2.29057770e+01 1.20553067e+01 4.26922200e+00 5.99768610e-01 3.25367754e+03
1.49707031e+03 1.74711482e-02 7.10486348e+01 2.29265237e+01 1.20670824e+01 4.26467003e+00 5.99614778e-01 3.25602043e+03
1.49853516e+03 1.74707163e-02 7.11245405e+01 2.29473867e+01 1.20789227e+01 4.26026380e+00 5.99462928e-01 3.25838985e+03
1.50000000e+03 1.74681465e-02 7.12017125e+01 2.29683899e+01 1.20908333e+01 4.25718254e+00 5.99313349e-01 3.26078900e+03
1.50146484e+03 1.74615381e-02 7.12798457e+01 2.29895202e+01 1.21028013e+01 4.25602319e+00 5.99165881e-01 3.26321353e+03
1.50292969e+03 1.74521170e-02 7.13582642e+01 2.30107509e+01 1.21148107e+01 4.25459064e+00 5.99020194e-01 3.26565731e+03
1.50439453e+03 1.74418635e-02 7.14368024e+01 2.30320953e+01 1.21268679e+01 4.25158403e+00 5.98876441e-01 3.26812297e+03
1.50585938e+03 1.74323080e-02 7.15156979e+01 2.30535728e+01 1.21389830e+01 4.24841326e+00 5.98734856e-01 3.27061452e+03
1.50732422e+03 1.74252393e-02 7.15949879e+01 2.30751804e+01 1.21511538e+01 4.24515940e+00 5.98595413e-01 3.27313123e+03
1.50878906e+03 1.74199158e-02 7.16741505e+01 2.30968833e+01 1.21633646e+01 4.24191461e+00 5.98457688e-01 3.27566658e+03
1.51025391e+03 1.74155144e-02 7.17529280e+01 2.31186735e+01 1.21756167e+01 4.23940245e+00 5.98321578e-01 3.27822039e+03
1.51171875e+03 1.74139318e-02 7.18385481e+01 2.31485172e+01 1.21959815e+01 4.24111318e+00 5.98182633e-01 3.28294094e+03
1.51318359e+03 1.74153830e-02 7.19232269e+01 2.31697604e+01 1.22080150e+01 4.23474483e+00 5.98039421e-01 3.28539341e+03
1.51464844e+03 1.74181419e-02 7.20058125e+01 2.31909450e+01 1.22200126e+01 4.22836640e+00 5.97896016e-01 3.28783359e+03
1.51611328e+03 1.74202344e-02 7.20865561e+01 2.32120862e+01 1.22319788e+01 4.22228402e+00 5.97752584e-01 3.29026363e+03
1.51757812e+03 1.74206039e-02 7.21659607e+01 2.32332167e+01 1.22439274e+01 4.21616485e+00 5.97609510e-01 3.29268934e+03
1.51904297e+03 1.74190164e-02 7.22446376e+01 2.32543904e+01 1.22558849e+01 4.20931297e+00 5.97467434e-01 3.29512145e+03
1.52050781e+03 1.74160289e-02 7.23229255e+01 2.32756512e+01 1.22678768e+01 4.20226897e+00 5.97326874e-01 3.29756962e+03
1.52197266e+03 1.74113765e-02 7.24007820e+01 2.32969978e+01 1.22799041e+01 4.19890466e+00 5.97187814e-01 3.30003409e+03
1.52343750e+03 1.74052123e-02 7.24777446e+01 2.33183780e+01 1.22919405e+01 4.19941753e+00 5.97049642e-01 3.30250439e+03
1.52490234e+03 1.74022615e-02 7.25535535e+01 2.33397516e+01 1.23039664e+01 4.19786428e+00 5.96911879e-01 3.30497266e+03
1.52636719e+03 1.74036267e-02 7.26281591e+01 2.33611019e+01 1.23159746e+01 4.19291117e+00 5.96774322e-01 3.30743583e+03
1.52783203e+03 1.74055558e-02 7.27058062e+01 2.33905193e+01 1.23361011e+01 4.19026357e+00 5.96634028e-01 3.31206196e+03
1.52929688e+03 1.74059015e-02 7.27838305e+01 2.34111736e+01 1.23478063e+01 4.18428548e+00 5.96487745e-01 3.31439181e+03
1.53076172e+03 1.74049224e-02 7.28615591e+01 2.34319235e+01 1.23595592e+01 4.17747366e+00 5.96343053e-01 3.31674179e+03
1.53222656e+03 1.74041178e-02 7.29397868e+01 2.34528133e+01 1.23713797e+01 4.17191812e+00 5.96200476e-01 3.31912012e+03
1.53369141e+03 1.74013221e-02 7.30182423e+01 2.34738067e+01 1.23832443e+01 4.16809212e+00 5.96059579e-01 3.32151812e+03
1.53515625e+03 1.73940623e-02 7.30965985e+01 2.34948868e+01 1.23951407e+01 4.16491813e+00 5.95920158e-01 3.32393138e+03
1.53662109e+03 1.73848081e-02 7.31747753e+01 2.35160614e+01 1.24070696e+01 4.16163332e+00 5.95782289e-01 3.32636055e+03
1.53808594e+03 1.73747630e-02 7.32527666e+01 2.35373283e+01 1.24190261e+01 4.16002646e+00 5.95645944e-01 3.32880415e+03
1.53955078e+03 1.73626358e-02 7.33306955e+01 2.35586932e+01 1.24310104e+01 4.16170941e+00 5.95511209e-01 3.33126270e+03
1.54101562e+03 1.73488295e-02 7.34084694e+01 2.35801455e+01 1.24430168e+01 4.16441171e+00 5.95377977e-01 3.33373417e+03
1.54248047e+03 1.73357468e-02 7.34857979e+01 2.36016609e+01 1.24550356e+01 4.16514630e+00 5.95245954e-01 3.33621429e+03
1.54394531e+03 1.73258796e-02 7.35643210e+01 2.36316647e+01 1.24753624e+01 4.16839645e+00 5.95116449e-01 3.34093202e+03
1.54541016e+03 1.73189475e-02 7.36439848e+01 2.36526063e+01 1.24871170e+01 4.16508963e+00 5.94977176e-01 3.34329731e+03
1.54687500e+03 1.73121729e-02 7.37221255e+01 2.36735937e+01 1.24988867e+01 4.16161242e+00 5.94838856e-01 3.34567057e+03
1.54833984e+03 1.73062529e-02 7.37991242e+01 2.36946279e+01 1.25106766e+01 4.15714956e+00 5.94701498e-01 3.34805316e+03
1.54980469e+03 1.73020314e-02 7.38752650e+01 2.37157133e+01 1.25224893e+01 4.15032273e+00 5.94565156e-01 3.35044611e+03
1.55126953e+03 1.72979082e-02 7.39510164e+01 2.37368856e+01 1.25343414e+01 4.14293927e+00 5.94430259e-01 3.35285630e+03
1.55273438e+03 1.72949756e-02 7.40266212e+01 2.37581607e+01 1.25462390e+01 4.13588955e+00 5.94297006e-01 3.35528652e+03
1.55419922e+03 1.72949256e-02 7.41018686e+01 2.37795035e+01 1.25581595e+01 4.12949099e+00 5.94164994e-01 3.35772845e+03
1.55566406e+03 1.72948724e-02 7.41764651e+01 2.38008748e+01 1.25700773e+01 4.12493691e+00 5.94033777e-01 3.36017272e+03
1.55712891e+03 1.72916069e-02 7.42502376e+01 2.38222633e+01 1.25819836e+01 4.12249414e+00 5.93903238e-01 3.36261636e+03
1.55859375e+03 1.72866135e-02 7.43231821e+01 2.38436640e+01 1.25938748e+01 4.12164752e+00 5.93773329e-01 3.36505812e+03
1.56005859e+03 1.72823217e-02 7.43955599e+01 2.38650746e+01 1.26057489e+01 4.12178082e+00 5.93644033e-01 3.36749744e+03
1.56152344e+03 1.72776102e-02 7.44698090e+01 2.38949068e+01 1.26259200e+01 4.12550909e+00 5.93515847e-01 3.37215762e+03
1.56298828e+03 1.72704105e-02 7.45454603e+01 2.39158033e+01 1.26375480e+01 4.12595543e+00 5.93380335e-01 3.37449261e+03
1.56445312e+03 1.72613775e-02 7.46205919e+01 2.39367398e+01 1.26491853e+01 4.12599425e+00 5.93245762e-01 3.37683402e+03
1.56591797e+03 1.72521765e-02 7.46951239e+01 2.39577286e+01 1.26608435e+01 4.12508218e+00 5.93112258e-01 3.37918566e+03
1.56738281e+03 1.72429339e-02 7.47691175e+01 2.39787698e+01 1.26725272e+01 4.12428326e+00 5.92979815e-01 3.38154878e+03
1.56884766e+03 1.72346467e-02 7.48426624e+01 2.39998707e+01 1.26842439e+01 4.12217474e+00 5.92848512e-01 3.38392579e+03
1.57031250e+03 1.72279128e-02 7.49157375e+01 2.40210330e+01 1.26959950e+01 4.11881615e+00 5.92718358e-01 3.38631720e+03
1.57177734e+03 1.72200699e-02 7.49882318e+01 2.40422319e+01 1.27077671e+01 4.11631660e+00 5.92589059e-01 3.38871768e+03
1.57324219e+03 1.72088667e-02 7.50602244e+01 2.40634658e+01 1.27195607e+01 4.11566349e+00 5.92460586e-01 3.39112728e+03
1.57470703e+03 1.71951377e-02 7.51318820e+01 2.40847546e+01 1.27313907e+01 4.11674202e+00 5.92333166e-01 3.39355124e+03
1.57617188e+03 1.71803504e-02 7.52036163e+01 2.41061334e+01 1.27432784e+01 4.11940941e+00 5.92207215e-01 3.39599762e+03
1.57763672e+03 1.71652046e-02 7.52760032e+01 2.41276504e+01 1.27552496e+01 4.12241599e+00 5.92083297e-01 3.39847661e+03
1.57910156e+03 1.71520278e-02 7.53492505e+01 2.41493235e+01 1.27673155e+01 4.12246092e+00 5.91961636e-01 3.40099244e+03
1.58056641e+03 1.71423776e-02 7.54305788e+01 2.41791584e+01 1.27876427e+01 4.12821123e+00 5.91836603e-01 3.40568776e+03
1.58203125e+03 1.71357951e-02 7.55097475e+01 2.42003895e+01 1.27995613e+01 4.12601195e+00 5.91709552e-01 3.40813020e+03
1.58349609e+03 1.71336060e-02 7.55874458e+01 2.42215857e+01 1.28114683e+01 4.12059058e+00 5.91582564e-01 3.41056856e+03
1.58496094e+03 1.71363818e-02 7.56637376e+01 2.42427550e+01 1.28233636e+01 4.11398691e+00 5.91455745e-01 3.41300343e+03
1.58642578e+03 1.71410566e-02 7.57386492e+01 2.42638891e+01 1.28352397e+01 4.10874964e+00 5.91329016e-01 3.41543236e+03
1.58789062e+03 1.71443994e-02 7.58122195e+01 2.42849868e+01 1.28470953e+01 4.10567508e+00 5.91202372e-01 3.41785495e+03
1.58935547e+03 1.71431320e-02 7.58846215e+01 2.43060711e+01 1.28589421e+01 4.10395307e+00 5.91076076e-01 3.42027588e+03
1.59082031e+03 1.71383898e-02 7.59559572e+01 2.43271549e+01 1.28707871e+01 4.10221558e+00 5.90950279e-01 3.42269785e+03
1.59228516e+03 1.71360805e-02 7.60262754e+01 2.43482341e+01 1.28826271e+01 4.09991774e+00 5.90824932e-01 3.42511978e+03
1.59375000e+03 1.71351219e-02 7.60957670e+01 2.43693151e+01 1.28944641e+01 4.09771811e+00 5.90700108e-01 3.42754259e+03
1.59521484e+03 1.71308448e-02 7.61647315e+01 2.43904229e+01 1.29063125e+01 4.09600131e+00 5.90576094e-01 3.42997183e+03
1.59667969e+03 1.71253520e-02 7.62333736e+01 2.44115701e+01 1.29181831e+01 4.09397525e+00 5.90453041e-01 3.43241123e+03
1.59814453e+03 1.71215676e-02 7.63068876e+01 2.44409936e+01 1.29383642e+01 4.10179512e+00 5.90328007e-01 3.43704545e+03
1.59960938e+03 1.71196549e-02 7.63803088e+01 2.44616750e+01 1.29500565e+01 4.09905103e+00 5.90199598e-01 3.43940317e+03
1.60107422e+03 1.71171608e-02 7.64529858e+01 2.44823682e+01 1.29617576e+01 4.09522287e+00 5.90071824e-01 3.44176558e+03
1.60253906e+03 1.71119565e-02 7.65245754e+01 2.45030533e+01 1.29734568e+01 4.09302692e+00 5.89944460e-01 3.44412853e+03
1.60400391e+03 1.71054274e-02 7.65949205e+01 2.45237309e+01 1.29851561e+01 4.09239335e+00 5.89817513e-01 3.44649261e+03
1.60546875e+03 1.70992783e-02 7.66641173e+01 2.45444123e+01 1.29968645e+01 4.09120570e+00 5.89691111e-01 3.44886095e+03
1.60693359e+03 1.70945360e-02 7.67324234e+01 2.45651062e+01 1.30085883e+01 4.08837994e+00 5.89565357e-01 3.45123584e+03
1.60839844e+03 1.70910915e-02 7.67999611e+01 2.45858119e+01 1.30203275e+01 4.08517106e+00 5.89440258e-01 3.45361734e+03
1.60986328e+03 1.70875214e-02 7.68666320e+01 2.46065186e+01 1.30320777e+01 4.08171607e+00 5.89315699e-01 3.45600359e+03
1.61132812e+03 1.70838117e-02 7.69323896e+01 2.46272123e+01 1.30438331e+01 4.07731387e+00 5.89191526e-01 3.45839217e+03
1.61279297e+03 1.70812503e-02 7.69974152e+01 2.46478955e+01 1.30555957e+01 4.07262815e+00 5.89067772e-01 3.46078380e+03
1.61425781e+03 1.70808859e-02 7.70620132e+01 2.46685941e+01 1.30673779e+01 4.06751890e+00 5.88944734e-01 3.46318352e+03
1.61572266e+03 1.70820406e-02 7.71262073e+01 2.46893145e+01 1.30791808e+01 4.06138917e+00 5.88822488e-01 3.46559210e+03
1.61718750e+03 1.70840639e-02 7.71938035e+01 2.47184638e+01 1.30993807e+01 4.06595569e+00 5.88699866e-01 3.47022165e+03
1.61865234e+03 1.70869354e-02 7.72622553e+01 2.47386784e+01 1.31109843e+01 4.06162137e+00 5.88572052e-01 3.47254151e+03
