x utau delta99 delta* theta beta Ue Reth 
1.35498047e+03 2.07049912e-02 5.82684243e+01 1.70281967e+01 9.62544324e+00 2.49762442e+00 6.37355543e-01 2.76067332e+03
1.35644531e+03 2.06955709e-02 5.83293066e+01 1.70434131e+01 9.63481505e+00 2.49863553e+00 6.37202890e-01 2.76269940e+03
1.35791016e+03 2.06880077e-02 5.83894545e+01 1.70586213e+01 9.64419000e+00 2.49799154e+00 6.37050713e-01 2.76472715e+03
1.35937500e+03 2.06807807e-02 5.84490735e+01 1.70738523e+01 9.65358306e+00 2.49694969e+00 6.36899468e-01 2.76676286e+03
1.36083984e+03 2.06744495e-02 5.85122532e+01 1.70959246e+01 9.66977048e+00 2.49791441e+00 6.36748380e-01 2.77074481e+03
1.36230469e+03 2.06689841e-02 5.85768657e+01 1.71109395e+01 9.67909874e+00 2.49635318e+00 6.36593521e-01 2.77274320e+03
1.36376953e+03 2.06647865e-02 5.86413116e+01 1.71260239e+01 9.68846976e+00 2.49401415e+00 6.36440221e-01 2.77475933e+03
1.36523438e+03 2.06619261e-02 5.87054085e+01 1.71411667e+01 9.69787816e+00 2.49139821e+00 6.36288301e-01 2.77679089e+03
1.36669922e+03 2.06583852e-02 5.87691255e+01 1.71563627e+01 9.70732235e+00 2.48928806e+00 6.36137668e-01 2.77883703e+03
1.36816406e+03 2.06534349e-02 5.88326666e+01 1.71716291e+01 9.71681285e+00 2.48735852e+00 6.35988576e-01 2.78090189e+03
1.36962891e+03 2.06482498e-02 5.88962857e+01 1.71869839e+01 9.72636013e+00 2.48519222e+00 6.35841300e-01 2.78298966e+03
1.37109375e+03 2.06436068e-02 5.89601106e+01 1.72024226e+01 9.73596192e+00 2.48254858e+00 6.35695778e-01 2.78509945e+03
1.37255859e+03 2.06402504e-02 5.90240419e+01 1.72179357e+01 9.74561178e+00 2.47944161e+00 6.35551864e-01 2.78722878e+03
1.37402344e+03 2.06383683e-02 5.90879111e+01 1.72335247e+01 9.75530697e+00 2.47591378e+00 6.35409585e-01 2.78937700e+03
1.37548828e+03 2.06363086e-02 5.91516611e+01 1.72491820e+01 9.76503850e+00 2.47184772e+00 6.35268827e-01 2.79154105e+03
1.37695312e+03 2.06322443e-02 5.92154781e+01 1.72649092e+01 9.77480349e+00 2.46796136e+00 6.35129627e-01 2.79372028e+03
1.37841797e+03 2.06268278e-02 5.92869902e+01 1.72873447e+01 9.79131731e+00 2.47020727e+00 6.34987364e-01 2.79781325e+03
1.37988281e+03 2.06221434e-02 5.93575916e+01 1.73028879e+01 9.80102342e+00 2.46753985e+00 6.34844898e-01 2.79995837e+03
1.38134766e+03 2.06185621e-02 5.94278858e+01 1.73184779e+01 9.81075336e+00 2.46593013e+00 6.34703642e-01 2.80211440e+03
1.38281250e+03 2.06145537e-02 5.94973322e+01 1.73340611e+01 9.82047584e+00 2.46507611e+00 6.34562822e-01 2.80426899e+03
1.38427734e+03 2.06102171e-02 5.95656976e+01 1.73496127e+01 9.83017685e+00 2.46433213e+00 6.34422085e-01 2.80641658e+03
1.38574219e+03 2.06070231e-02 5.96330738e+01 1.73651469e+01 9.83986441e+00 2.46250871e+00 6.34281652e-01 2.80856046e+03
1.38720703e+03 2.06042674e-02 5.96996536e+01 1.73806765e+01 9.84954489e+00 2.46004035e+00 6.34141718e-01 2.81070330e+03
1.38867188e+03 2.06004548e-02 5.97656928e+01 1.73962111e+01 9.85922208e+00 2.45867386e+00 6.34002420e-01 2.81284680e+03
1.39013672e+03 2.05948588e-02 5.98309398e+01 1.74117313e+01 9.86888524e+00 2.45840426e+00 6.33863460e-01 2.81498659e+03
1.39160156e+03 2.05869003e-02 5.98951654e+01 1.74272181e+01 9.87852391e+00 2.45838344e+00 6.33724546e-01 2.81711839e+03
1.39306641e+03 2.05769894e-02 5.99605409e+01 1.74497058e+01 9.89503634e+00 2.46177599e+00 6.33587958e-01 2.82121914e+03
1.39453125e+03 2.05667169e-02 6.00300421e+01 1.74648855e+01 9.90453925e+00 2.46146177e+00 6.33444142e-01 2.82328756e+03
1.39599609e+03 2.05568800e-02 6.00992210e+01 1.74801154e+01 9.91406433e+00 2.46104597e+00 6.33301568e-01 2.82536662e+03
1.39746094e+03 2.05467186e-02 6.01675365e+01 1.74953625e+01 9.92359294e+00 2.45983636e+00 6.33159749e-01 2.82744883e+03
1.39892578e+03 2.05359164e-02 6.02353107e+01 1.75106502e+01 9.93313781e+00 2.45783268e+00 6.33019012e-01 2.82953929e+03
1.40039062e+03 2.05251662e-02 6.03029332e+01 1.75260022e+01 9.94271280e+00 2.45602026e+00 6.32879692e-01 2.83164345e+03
1.40185547e+03 2.05139334e-02 6.03702758e+01 1.75414081e+01 9.95231358e+00 2.45539169e+00 6.32741633e-01 2.83375941e+03
1.40332031e+03 2.05022411e-02 6.04370312e+01 1.75568397e+01 9.96192718e+00 2.45553781e+00 6.32604424e-01 2.83588164e+03
1.40478516e+03 2.04913190e-02 6.05028508e+01 1.75722523e+01 9.97153134e+00 2.45538676e+00 6.32467417e-01 2.83800090e+03
1.40625000e+03 2.04823826e-02 6.05673793e+01 1.75876110e+01 9.98110841e+00 2.45471128e+00 6.32330098e-01 2.84010987e+03
1.40771484e+03 2.04755244e-02 6.06308009e+01 1.76029362e+01 9.99067043e+00 2.45419746e+00 6.32192769e-01 2.84221332e+03
1.40917969e+03 2.04695444e-02 6.06938109e+01 1.76182813e+01 1.00002472e+01 2.45426769e+00 6.32056221e-01 2.84432332e+03
1.41064453e+03 2.04629267e-02 6.07647644e+01 1.76404916e+01 1.00166876e+01 2.45559021e+00 6.31918276e-01 2.84837759e+03
1.41210938e+03 2.04561777e-02 6.08345987e+01 1.76556850e+01 1.00262348e+01 2.45567567e+00 6.31779092e-01 2.85046448e+03
1.41357422e+03 2.04499566e-02 6.09039726e+01 1.76708985e+01 1.00357958e+01 2.45553210e+00 6.31640685e-01 2.85255761e+03
1.41503906e+03 2.04433940e-02 6.09729844e+01 1.76861351e+01 1.00453697e+01 2.45561024e+00 6.31503111e-01 2.85465700e+03
1.41650391e+03 2.04362459e-02 6.10415676e+01 1.77013888e+01 1.00549528e+01 2.45590445e+00 6.31366287e-01 2.85676119e+03
1.41796875e+03 2.04292100e-02 6.11097955e+01 1.77166691e+01 1.00645513e+01 2.45561263e+00 6.31230358e-01 2.85887265e+03
1.41943359e+03 2.04219321e-02 6.11778186e+01 1.77319862e+01 1.00741724e+01 2.45540302e+00 6.31095476e-01 2.86099409e+03
1.42089844e+03 2.04152596e-02 6.12455655e+01 1.77473303e+01 1.00838129e+01 2.45551886e+00 6.30961508e-01 2.86312400e+03
1.42236328e+03 2.04096711e-02 6.13129924e+01 1.77626860e+01 1.00934654e+01 2.45507071e+00 6.30828240e-01 2.86525935e+03
1.42382812e+03 2.04039136e-02 6.13802583e+01 1.77780529e+01 1.01031287e+01 2.45422913e+00 6.30695667e-01 2.86739977e+03
1.42529297e+03 2.03985947e-02 6.14490517e+01 1.78004496e+01 1.01197154e+01 2.45435654e+00 6.30565011e-01 2.87151230e+03
1.42675781e+03 2.03953968e-02 6.15210492e+01 1.78155467e+01 1.01292815e+01 2.45290212e+00 6.30428185e-01 2.87360306e+03
1.42822266e+03 2.03932742e-02 6.15917467e+01 1.78306317e+01 1.01388423e+01 2.45142231e+00 6.30291685e-01 2.87569260e+03
1.42968750e+03 2.03902180e-02 6.16614070e+01 1.78457187e+01 1.01484036e+01 2.45018609e+00 6.30155702e-01 2.87778347e+03
1.43115234e+03 2.03862000e-02 6.17302503e+01 1.78608182e+01 1.01579706e+01 2.44874939e+00 6.30020378e-01 2.87987783e+03
1.43261719e+03 2.03828142e-02 6.17983213e+01 1.78759295e+01 1.01675445e+01 2.44678499e+00 6.29885695e-01 2.88197586e+03
1.43408203e+03 2.03805242e-02 6.18655663e+01 1.78910485e+01 1.01771226e+01 2.44467050e+00 6.29751586e-01 2.88407658e+03
1.43554688e+03 2.03776498e-02 6.19319475e+01 1.79061725e+01 1.01867021e+01 2.44295709e+00 6.29618005e-01 2.88617898e+03
1.43701172e+03 2.03740335e-02 6.19975166e+01 1.79212995e+01 1.01962823e+01 2.44149852e+00 6.29484920e-01 2.88828268e+03
1.43847656e+03 2.03699978e-02 6.20623768e+01 1.79364361e+01 1.02058671e+01 2.44009600e+00 6.29352427e-01 2.89038925e+03
1.43994141e+03 2.03643739e-02 6.21268189e+01 1.79516102e+01 1.02154718e+01 2.43921533e+00 6.29220922e-01 2.89250487e+03
1.44140625e+03 2.03581997e-02 6.21929032e+01 1.79739219e+01 1.02320649e+01 2.43889304e+00 6.29092451e-01 2.89661165e+03
1.44287109e+03 2.03534988e-02 6.22620942e+01 1.79890248e+01 1.02416737e+01 2.43730254e+00 6.28959492e-01 2.89871906e+03
1.44433594e+03 2.03517216e-02 6.23301582e+01 1.80041201e+01 1.02512816e+01 2.43540695e+00 6.28826855e-01 2.90082653e+03
1.44580078e+03 2.03525130e-02 6.23970155e+01 1.80191970e+01 1.02608830e+01 2.43344636e+00 6.28694385e-01 2.90293179e+03
1.44726562e+03 2.03535466e-02 6.24629876e+01 1.80342758e+01 1.02704889e+01 2.43141599e+00 6.28562365e-01 2.90503925e+03
1.44873047e+03 2.03542309e-02 6.25284584e+01 1.80493825e+01 1.02801128e+01 2.42914256e+00 6.28431153e-01 2.90715441e+03
1.45019531e+03 2.03547246e-02 6.25934867e+01 1.80645200e+01 1.02897544e+01 2.42632545e+00 6.28300787e-01 2.90927736e+03
1.45166016e+03 2.03554364e-02 6.26580632e+01 1.80796906e+01 1.02994115e+01 2.42268678e+00 6.28171297e-01 2.91140761e+03
1.45312500e+03 2.03565721e-02 6.27225158e+01 1.80949246e+01 1.03090969e+01 2.41898005e+00 6.28043108e-01 2.91355078e+03
1.45458984e+03 2.03570718e-02 6.27869999e+01 1.81102474e+01 1.03188219e+01 2.41560968e+00 6.27916572e-01 2.91571168e+03
1.45605469e+03 2.03559168e-02 6.28512118e+01 1.81256490e+01 1.03285801e+01 2.41219512e+00 6.27791548e-01 2.91788787e+03
1.45751953e+03 2.03532086e-02 6.29150665e+01 1.81411139e+01 1.03383637e+01 2.40910042e+00 6.27667827e-01 2.92007622e+03
1.45898438e+03 2.03498666e-02 6.29827386e+01 1.81634961e+01 1.03550495e+01 2.41005711e+00 6.27542765e-01 2.92420638e+03
1.46044922e+03 2.03462759e-02 6.30499823e+01 1.81786727e+01 1.03647067e+01 2.40838661e+00 6.27414606e-01 2.92633577e+03
1.46191406e+03 2.03422600e-02 6.31171863e+01 1.81938796e+01 1.03743786e+01 2.40675177e+00 6.27287294e-01 2.92847216e+03
1.46337891e+03 2.03383175e-02 6.31844118e+01 1.82091208e+01 1.03840677e+01 2.40535549e+00 6.27160885e-01 2.93061649e+03
1.46484375e+03 2.03346745e-02 6.32512331e+01 1.82243683e+01 1.03937591e+01 2.40407096e+00 6.27035008e-01 2.93276288e+03
1.46630859e+03 2.03323238e-02 6.33176383e+01 1.82396295e+01 1.04034581e+01 2.40200435e+00 6.26909771e-01 2.93491328e+03
1.46777344e+03 2.03314225e-02 6.33837559e+01 1.82549167e+01 1.04131721e+01 2.39942007e+00 6.26785350e-01 2.93707066e+03
1.46923828e+03 2.03316109e-02 6.34496650e+01 1.82702368e+01 1.04229035e+01 2.39693777e+00 6.26661841e-01 2.93923615e+03
1.47070312e+03 2.03321464e-02 6.35154669e+01 1.82855995e+01 1.04326554e+01 2.39437461e+00 6.26539385e-01 2.94141129e+03
1.47216797e+03 2.03315041e-02 6.35811169e+01 1.83010081e+01 1.04424277e+01 2.39185969e+00 6.26418035e-01 2.94359627e+03
1.47363281e+03 2.03284267e-02 6.36463319e+01 1.83164381e+01 1.04522062e+01 2.39008240e+00 6.26297450e-01 2.94578555e+03
1.47509766e+03 2.03232457e-02 6.37134319e+01 1.83388162e+01 1.04689081e+01 2.39521383e+00 6.26175949e-01 2.94992032e+03
1.47656250e+03 2.03178067e-02 6.37801395e+01 1.83537563e+01 1.04784529e+01 2.39437769e+00 6.26048354e-01 2.95200819e+03
1.47802734e+03 2.03120863e-02 6.38460203e+01 1.83686822e+01 1.04879896e+01 2.39299488e+00 6.25921022e-01 2.95409393e+03
1.47949219e+03 2.03066549e-02 6.39112255e+01 1.83836095e+01 1.04975293e+01 2.39116235e+00 6.25794158e-01 2.95618164e+03
1.48095703e+03 2.03032745e-02 6.39756542e+01 1.83985382e+01 1.05070726e+01 2.38893235e+00 6.25667764e-01 2.95827149e+03
1.48242188e+03 2.03020065e-02 6.40394699e+01 1.84134809e+01 1.05166247e+01 2.38640729e+00 6.25542012e-01 2.96036576e+03
1.48388672e+03 2.03012586e-02 6.41026537e+01 1.84284314e+01 1.05261814e+01 2.38402590e+00 6.25416818e-01 2.96246290e+03
1.48535156e+03 2.03001366e-02 6.41650211e+01 1.84433770e+01 1.05357359e+01 2.38144360e+00 6.25292010e-01 2.96456017e+03
1.48681641e+03 2.02996428e-02 6.42265631e+01 1.84583193e+01 1.05452892e+01 2.37845150e+00 6.25167609e-01 2.96665796e+03
1.48828125e+03 2.03003031e-02 6.42873524e+01 1.84732486e+01 1.05548351e+01 2.37547821e+00 6.25043493e-01 2.96875396e+03
1.48974609e+03 2.03008082e-02 6.43476820e+01 1.84881722e+01 1.05643745e+01 2.37180499e+00 6.24919765e-01 2.97084889e+03
1.49121094e+03 2.03004861e-02 6.44080732e+01 1.85031335e+01 1.05739289e+01 2.36756947e+00 6.24797013e-01 2.97295163e+03
1.49267578e+03 2.02991398e-02 6.44722246e+01 1.85251418e+01 1.05904755e+01 2.36983938e+00 6.24674182e-01 2.97701849e+03
1.49414062e+03 2.02970638e-02 6.45374184e+01 1.85398780e+01 1.05999330e+01 2.36711466e+00 6.24548176e-01 2.97907597e+03
1.49560547e+03 2.02948342e-02 6.46030385e+01 1.85546911e+01 1.06094285e+01 2.36461386e+00 6.24423645e-01 2.98115010e+03
1.49707031e+03 2.02920691e-02 6.46690690e+01 1.85695723e+01 1.06189597e+01 2.36259239e+00 6.24300480e-01 2.98323975e+03
1.49853516e+03 2.02888222e-02 6.47348348e+01 1.85844578e+01 1.06284942e+01 2.36211963e+00 6.24177845e-01 2.98533176e+03
1.50000000e+03 2.02852484e-02 6.47997606e+01 1.85992994e+01 1.06380067e+01 2.36231328e+00 6.24055101e-01 2.98741606e+03
1.50146484e+03 2.02810319e-02 6.48642701e+01 1.86141291e+01 1.06475129e+01 2.36198240e+00 6.23932688e-01 2.98949911e+03
1.50292969e+03 2.02771639e-02 6.49296467e+01 1.86290365e+01 1.06570586e+01 2.36186161e+00 6.23811824e-01 2.99159962e+03
1.50439453e+03 2.02740004e-02 6.49950767e+01 1.86439630e+01 1.06666105e+01 2.36258289e+00 6.23691736e-01 2.99370455e+03
1.50585938e+03 2.02701874e-02 6.50589785e+01 1.86587883e+01 1.06761026e+01 2.36291630e+00 6.23570810e-01 2.99578768e+03
1.50732422e+03 2.02654444e-02 6.51219811e+01 1.86735772e+01 1.06855712e+01 2.36209895e+00 6.23449910e-01 2.99786327e+03
1.50878906e+03 2.02605824e-02 6.51843012e+01 1.86883686e+01 1.06950385e+01 2.36099758e+00 6.23329548e-01 2.99994009e+03
1.51025391e+03 2.02550783e-02 6.52500834e+01 1.87099891e+01 1.07114074e+01 2.36481467e+00 6.23205578e-01 3.00393399e+03
1.51171875e+03 2.02480036e-02 6.53137991e+01 1.87243466e+01 1.07206766e+01 2.36423993e+00 6.23079332e-01 3.00592441e+03
1.51318359e+03 2.02403219e-02 6.53758675e+01 1.87386307e+01 1.07299102e+01 2.36528299e+00 6.22952612e-01 3.00790152e+03
1.51464844e+03 2.02332039e-02 6.54367848e+01 1.87528593e+01 1.07391197e+01 2.36658939e+00 6.22825656e-01 3.00986967e+03
1.51611328e+03 2.02278081e-02 6.54970324e+01 1.87670580e+01 1.07483185e+01 2.36691346e+00 6.22698812e-01 3.01183432e+03
1.51757812e+03 2.02249179e-02 6.55565979e+01 1.87812263e+01 1.07575038e+01 2.36595579e+00 6.22572070e-01 3.01379463e+03
1.51904297e+03 2.02238139e-02 6.56155355e+01 1.87953739e+01 1.07666787e+01 2.36398850e+00 6.22445554e-01 3.01575208e+03
1.52050781e+03 2.02223064e-02 6.56740912e+01 1.88095202e+01 1.07758536e+01 2.36164533e+00 6.22319521e-01 3.01771083e+03
1.52197266e+03 2.02201028e-02 6.57329400e+01 1.88237155e+01 1.07850570e+01 2.35951926e+00 6.22194625e-01 3.01968202e+03
1.52343750e+03 2.02183486e-02 6.57919095e+01 1.88379371e+01 1.07942766e+01 2.35794848e+00 6.22070567e-01 3.02166080e+03
1.52490234e+03 2.02176657e-02 6.58507715e+01 1.88521547e+01 1.08034941e+01 2.35609888e+00 6.21946952e-01 3.02364009e+03
1.52636719e+03 2.02176823e-02 6.59100973e+01 1.88664115e+01 1.08127309e+01 2.35394462e+00 6.21824359e-01 3.02562876e+03
1.52783203e+03 2.02171923e-02 6.59738824e+01 1.88878542e+01 1.08290494e+01 2.35589919e+00 6.21703313e-01 3.02960514e+03
1.52929688e+03 2.02165868e-02 6.60406593e+01 1.89020089e+01 1.08382670e+01 2.35440445e+00 6.21579302e-01 3.03157910e+03
1.53076172e+03 2.02161834e-02 6.61071777e+01 1.89161495e+01 1.08474805e+01 2.35367440e+00 6.21455597e-01 3.03355235e+03
1.53222656e+03 2.02167968e-02 6.61730834e+01 1.89302459e+01 1.08566759e+01 2.35271980e+00 6.21331804e-01 3.03551912e+03
1.53369141e+03 2.02190383e-02 6.62383383e+01 1.89443020e+01 1.08658551e+01 2.35084337e+00 6.21207972e-01 3.03748011e+03
1.53515625e+03 2.02192808e-02 6.63031744e+01 1.89583535e+01 1.08750351e+01 2.34899717e+00 6.21084562e-01 3.03944239e+03
1.53662109e+03 2.02178755e-02 6.63677913e+01 1.89724189e+01 1.08842261e+01 2.34747826e+00 6.20961808e-01 3.04140991e+03
1.53808594e+03 2.02176862e-02 6.64319499e+01 1.89864743e+01 1.08934153e+01 2.34546392e+00 6.20839392e-01 3.04337759e+03
1.53955078e+03 2.02187978e-02 6.64956314e+01 1.90005282e+01 1.09026059e+01 2.34268419e+00 6.20717412e-01 3.04534679e+03
1.54101562e+03 2.02200739e-02 6.65588822e+01 1.90145892e+01 1.09118011e+01 2.33962623e+00 6.20595973e-01 3.04731892e+03
1.54248047e+03 2.02212381e-02 6.66218599e+01 1.90286705e+01 1.09210080e+01 2.33657138e+00 6.20475240e-01 3.04929677e+03
1.54394531e+03 2.02223935e-02 6.66846530e+01 1.90427843e+01 1.09302337e+01 2.33367736e+00 6.20355369e-01 3.05128312e+03
1.54541016e+03 2.02224240e-02 6.67519969e+01 1.90639897e+01 1.09465118e+01 2.33529190e+00 6.20235227e-01 3.05523551e+03
1.54687500e+03 2.02209247e-02 6.68190946e+01 1.90779114e+01 1.09556798e+01 2.33427549e+00 6.20112614e-01 3.05718986e+03
1.54833984e+03 2.02201457e-02 6.68852343e+01 1.90917992e+01 1.09648343e+01 2.33276462e+00 6.19989994e-01 3.05913940e+03
1.54980469e+03 2.02200398e-02 6.69507177e+01 1.91056867e+01 1.09739901e+01 2.33041954e+00 6.19867795e-01 3.06109038e+03
1.55126953e+03 2.02178676e-02 6.70158005e+01 1.91196096e+01 1.09831645e+01 2.32835587e+00 6.19746472e-01 3.06304986e+03
1.55273438e+03 2.02132766e-02 6.70805662e+01 1.91335711e+01 1.09923594e+01 2.32688445e+00 6.19626054e-01 3.06501854e+03
1.55419922e+03 2.02074682e-02 6.71451803e+01 1.91475693e+01 1.10015763e+01 2.32582484e+00 6.19506513e-01 3.06699669e+03
1.55566406e+03 2.02022573e-02 6.72097176e+01 1.91615989e+01 1.10108145e+01 2.32531489e+00 6.19387787e-01 3.06898382e+03
1.55712891e+03 2.01984640e-02 6.72739282e+01 1.91756279e+01 1.10200561e+01 2.32507798e+00 6.19269479e-01 3.07097299e+03
1.55859375e+03 2.01957832e-02 6.73376156e+01 1.91896463e+01 1.10292930e+01 2.32447276e+00 6.19151460e-01 3.07296130e+03
1.56005859e+03 2.01937870e-02 6.74008367e+01 1.92036662e+01 1.10385295e+01 2.32315120e+00 6.19033881e-01 3.07495070e+03
1.56152344e+03 2.01928426e-02 6.74637247e+01 1.92176983e+01 1.10477699e+01 2.32074492e+00 6.18916870e-01 3.07694303e+03
1.56298828e+03 2.01924617e-02 6.75310220e+01 1.92386708e+01 1.10639938e+01 2.32166283e+00 6.18797021e-01 3.08086488e+03
1.56445312e+03 2.01919258e-02 6.75961614e+01 1.92524052e+01 1.10730999e+01 2.31944738e+00 6.18675915e-01 3.08279708e+03
1.56591797e+03 2.01910278e-02 6.76603165e+01 1.92661292e+01 1.10821938e+01 2.31684366e+00 6.18555067e-01 3.08472621e+03
1.56738281e+03 2.01907189e-02 6.77237816e+01 1.92798493e+01 1.10912790e+01 2.31419386e+00 6.18434553e-01 3.08665358e+03
1.56884766e+03 2.01916541e-02 6.77867069e+01 1.92935671e+01 1.11003565e+01 2.31143201e+00 6.18314395e-01 3.08857958e+03
1.57031250e+03 2.01932624e-02 6.78489281e+01 1.93072755e+01 1.11094216e+01 2.30839949e+00 6.18194497e-01 3.09050250e+03
1.57177734e+03 2.01947785e-02 6.79106710e+01 1.93209980e+01 1.11184861e+01 2.30588111e+00 6.18075151e-01 3.09242698e+03
1.57324219e+03 2.01954327e-02 6.79715675e+01 1.93347106e+01 1.11275347e+01 2.30466415e+00 6.17956056e-01 3.09434735e+03
1.57470703e+03 2.01942706e-02 6.80313423e+01 1.93483899e+01 1.11365547e+01 2.30380220e+00 6.17836918e-01 3.09625859e+03
1.57617188e+03 2.01912109e-02 6.80907916e+01 1.93620917e+01 1.11455782e+01 2.30175034e+00 6.17718431e-01 3.09817310e+03
1.57763672e+03 2.01871243e-02 6.81501649e+01 1.93758383e+01 1.11546176e+01 2.29889085e+00 6.17600855e-01 3.10009563e+03
1.57910156e+03 2.01826481e-02 6.82095173e+01 1.93896409e+01 1.11636788e+01 2.29632444e+00 6.17484318e-01 3.10202846e+03
1.58056641e+03 2.01774707e-02 6.82731057e+01 1.94105127e+01 1.11797911e+01 2.29859262e+00 6.17366517e-01 3.10591292e+03
1.58203125e+03 2.01718902e-02 6.83363645e+01 1.94240637e+01 1.11887371e+01 2.29608473e+00 6.17246447e-01 3.10779371e+03
1.58349609e+03 2.01673303e-02 6.83993976e+01 1.94376439e+01 1.11976929e+01 2.29314331e+00 6.17127038e-01 3.10967956e+03
1.58496094e+03 2.01633409e-02 6.84623407e+01 1.94512749e+01 1.12066684e+01 2.28994745e+00 6.17008555e-01 3.11157462e+03
1.58642578e+03 2.01591512e-02 6.85253609e+01 1.94649813e+01 1.12156770e+01 2.28702761e+00 6.16891300e-01 3.11348411e+03
1.58789062e+03 2.01541335e-02 6.85885795e+01 1.94787720e+01 1.12247248e+01 2.28508152e+00 6.16775392e-01 3.11541032e+03
1.58935547e+03 2.01487133e-02 6.86520600e+01 1.94926475e+01 1.12338122e+01 2.28429134e+00 6.16660850e-01 3.11735347e+03
1.59082031e+03 2.01432809e-02 6.87154451e+01 1.95065586e+01 1.12429113e+01 2.28390141e+00 6.16547085e-01 3.11930289e+03
1.59228516e+03 2.01387356e-02 6.87784042e+01 1.95204576e+01 1.12519952e+01 2.28301387e+00 6.16433499e-01 3.12124804e+03
1.59375000e+03 2.01356913e-02 6.88411808e+01 1.95343751e+01 1.12610791e+01 2.28154440e+00 6.16320472e-01 3.12319511e+03
1.59521484e+03 2.01332989e-02 6.89040087e+01 1.95483426e+01 1.12701791e+01 2.28003616e+00 6.16208395e-01 3.12515053e+03
1.59667969e+03 2.01310399e-02 6.89670060e+01 1.95623676e+01 1.12792995e+01 2.27862383e+00 6.16097362e-01 3.12711600e+03
1.59814453e+03 2.01286458e-02 6.90339843e+01 1.95834863e+01 1.12954874e+01 2.27756017e+00 6.15985233e-01 3.13103404e+03
1.59960938e+03 2.01259259e-02 6.91005799e+01 1.95972317e+01 1.13044733e+01 2.27614144e+00 6.15870330e-01 3.13294038e+03
1.60107422e+03 2.01230531e-02 6.91665976e+01 1.96110021e+01 1.13134664e+01 2.27468925e+00 6.15756030e-01 3.13485082e+03
1.60253906e+03 2.01204068e-02 6.92323272e+01 1.96248156e+01 1.13224764e+01 2.27249328e+00 6.15642547e-01 3.13676919e+03
1.60400391e+03 2.01185279e-02 6.92981193e+01 1.96386937e+01 1.13315141e+01 2.26967032e+00 6.15530141e-01 3.13869982e+03
1.60546875e+03 2.01175039e-02 6.93640912e+01 1.96526461e+01 1.13405840e+01 2.26662406e+00 6.15418926e-01 3.14064451e+03
1.60693359e+03 2.01160300e-02 6.94299591e+01 1.96666552e+01 1.13496751e+01 2.26318461e+00 6.15308690e-01 3.14259916e+03
1.60839844e+03 2.01132417e-02 6.94955411e+01 1.96807043e+01 1.13587766e+01 2.25947713e+00 6.15199230e-01 3.14455979e+03
1.60986328e+03 2.01092463e-02 6.95607177e+01 1.96947717e+01 1.13678771e+01 2.25656321e+00 6.15090290e-01 3.14652186e+03
1.61132812e+03 2.01045600e-02 6.96249187e+01 1.97088071e+01 1.13769505e+01 2.25501428e+00 6.14981265e-01 3.14847514e+03
1.61279297e+03 2.00996240e-02 6.96878800e+01 1.97227771e+01 1.13859798e+01 2.25472472e+00 6.14871761e-01 3.15041286e+03
1.61425781e+03 2.00948591e-02 6.97498314e+01 1.97366800e+01 1.13949648e+01 2.25544775e+00 6.14761771e-01 3.15233494e+03
1.61572266e+03 2.00903884e-02 6.98172164e+01 1.97576236e+01 1.14110089e+01 2.25832250e+00 6.14649583e-01 3.15619734e+03
1.61718750e+03 2.00852316e-02 6.98829140e+01 1.97712429e+01 1.14198625e+01 2.25761939e+00 6.14535784e-01 3.15806137e+03
1.61865234e+03 2.00792432e-02 6.99479317e+01 1.97848532e+01 1.14287074e+01 2.25585518e+00 6.14422180e-01 3.15992309e+03
1.62011719e+03 2.00739506e-02 7.00125080e+01 1.97984957e+01 1.14375666e+01 2.25374870e+00 6.14309262e-01 3.16179139e+03
1.62158203e+03 2.00710325e-02 7.00766224e+01 1.98121709e+01 1.14464392e+01 2.25178216e+00 6.14197034e-01 3.16366606e+03
1.62304688e+03 2.00694244e-02 7.01402838e+01 1.98258652e+01 1.14553151e+01 2.24942135e+00 6.14085330e-01 3.16554343e+03
1.62451172e+03 2.00667390e-02 7.02035253e+01 1.98395701e+01 1.14641868e+01 2.24716837e+00 6.13974050e-01 3.16742094e+03
1.62597656e+03 2.00628150e-02 7.02662638e+01 1.98532770e+01 1.14730496e+01 2.24538323e+00 6.13863085e-01 3.16929672e+03
1.62744141e+03 2.00589851e-02 7.03285035e+01 1.98669864e+01 1.14819060e+01 2.24370512e+00 6.13752444e-01 3.17117154e+03
1.62890625e+03 2.00558155e-02 7.03905334e+01 1.98807213e+01 1.14907700e+01 2.24212045e+00 6.13642398e-01 3.17305065e+03
1.63037109e+03 2.00531623e-02 7.04526935e+01 1.98945154e+01 1.14996613e+01 2.24038896e+00 6.13533353e-01 3.17494159e+03
1.63183594e+03 2.00496188e-02 7.05149386e+01 1.99083775e+01 1.15085861e+01 2.23854468e+00 6.13425410e-01 3.17684661e+03
1.63330078e+03 2.00444405e-02 7.05828865e+01 1.99293996e+01 1.15246483e+01 2.23805069e+00 6.13316446e-01 3.18071534e+03
1.63476562e+03 2.00390714e-02 7.06487223e+01 1.99430725e+01 1.15335036e+01 2.23652718e+00 6.13205778e-01 3.18258497e+03
1.63623047e+03 2.00346509e-02 7.07135369e+01 1.99567324e+01 1.15423536e+01 2.23466099e+00 6.13095221e-01 3.18445283e+03
1.63769531e+03 2.00309039e-02 7.07775771e+01 1.99703921e+01 1.15512034e+01 2.23288663e+00 6.12984929e-01 3.18632112e+03
